AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.0,31.87,31.19,0.0,60.0,39.86,18.42,34.22
25-29,0.0,32.5,28.3,0.0,50.0,42.69,41.67,38.92
30-34,0.0,26.67,39.13,0.0,0.0,45.96,0.0,39.83
35-39,0.0,42.25,41.18,0.0,0.0,53.45,22.22,49.24
40-44,0.0,58.18,40.0,100.0,33.33,58.33,10.0,56.19
45-49,0.0,65.57,25.0,0.0,0.0,65.52,28.57,62.9
50-54,0.0,62.16,31.25,0.0,0.0,68.49,16.67,64.21
55-59,0.0,61.0,44.44,0.0,33.33,70.11,12.5,65.67
60-64,0.0,69.89,27.27,100.0,0.0,71.48,80.0,69.84
65-OVER,100.0,67.72,16.67,0.0,0.0,71.05,35.0,69.33
TOTAL,50.0,53.66,31.85,50.0,40.0,60.91,23.76,56.13
