PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
ALSTON,68.62,77.31,0.0,72.96
HIGGSTON,65.19,65.64,0.0,65.43
KIBBEE,72.35,67.73,0.0,69.74
MOUNT VERNON,53.2,62.42,66.67,58.26
TARRYTOWN,67.74,75.93,0.0,71.92
UVALDA,58.64,62.5,0.0,60.67
TOTAL,61.67,65.96,66.67,63.95
