-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,30,26.67,0,25,0,0,0,0,0,80,20,0,0,0,0,46.79,43.12,0,35.34,26.19,37.83
30-34,0,62.5,26.67,0,100,0,0,0,0,0,25,50,0,0,0,0,59.09,56.03,0,50.43,26.44,48.87
35-39,0,16.67,40,0,50,100,0,0,0,0,0,0,0,0,0,0,69.31,63.64,0,54.31,32.39,54.63
40-44,0,83.33,33.33,0,0,100,0,0,100,0,0,33.33,0,0,0,0,64.71,67.71,0,61.82,42.31,59.61
45-49,0,80,66.67,0,0,100,0,0,0,0,0,20,0,0,0,0,64.1,70.25,0,65.48,46.58,62.71
50-54,0,60,16.67,0,0,100,0,0,0,0,33.33,50,0,0,0,100,71.52,71.97,0,71.57,57.63,68.58
55-59,0,50,36.36,0,0,0,0,0,0,0,100,100,0,0,100,0,72.73,70.99,0,75.49,50.72,68.59
60-64,0,75,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,75.86,72.66,0,76.67,57.78,70.69
TOTAL,0.0,55.56,32.47,0,37.5,71.43,0,0.0,33.33,0,50.0,36.36,0,11.11,12.5,100.0,69.42,69.56,100.0,61.78,46.03,62.92
