AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,75,13.26,14.44,0,0,30,0,0,0,0,33.96,20.62,0,22.22,5.88,50,41.51,36.47,0,25.53,15.73,29.6
25-29,0,24.53,23.08,0,9.09,38.46,0,100,100,0,27.16,22.86,0,12.5,0,33.33,38.9,40.46,0,28.4,12.38,31.92
30-34,0,26.67,17.02,0,0,0,0,0,0,0,36.36,39.29,0,40,40,0,47.97,45.12,0,40.51,27.09,41.19
35-39,100,28.57,18.92,0,0,0,0,100,0,0,30,30,0,16.67,33.33,0,58.57,58.35,0,45.48,27.55,50.49
40-44,0,25.93,24.24,0,33.33,50,0,0,66.67,0,32,30.56,0,12.5,0,0,58.06,60.47,0,52.83,34.83,53.17
45-49,0,25.93,37.84,0,40,0,0,33.33,0,0,48.15,8.7,0,83.33,57.14,0,61.24,64.03,0,56.78,46.67,57.91
50-54,0,30.43,29.63,0,66.67,0,0,0,100,0,20,8,0,0,57.14,0,64.11,62.33,0,66.96,52.16,60.39
55-59,100,36.67,10.71,0,25,20,0,0,0,0,53.33,35.29,0,57.14,0,0,69.23,70.06,0,72.35,52.72,66.04
60-64,0,28,24.14,0,0,50,0,0,100,0,50,22.22,0,33.33,85.71,0,73,72.73,0,63.1,57.82,67.83
65-OVER,100,26.32,42.86,0,50,87.5,0,0,25,0,45.45,47.06,0,75,33.33,50,69.2,74.83,0,71.2,61.10,69.54
TOTAL,54.55,22.42,22.14,0,18.18,31.67,0,18.75,37.5,0,34.1,24.56,0,35.38,34.92,30.0,60.09,60.61,0.0,51.99,38.29,53.63
