AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,463.0,0.0,9.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,114.0,88.0,0.0,169.0,69.0
30-34,470.0,0.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,109.0,0.0,174.0,66.0
35-39,563.0,0.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,135.0,114.0,0.0,220.0,78.0
40-44,524.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,132.0,129.0,0.0,164.0,86.0
45-49,678.0,0.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,186.0,165.0,0.0,204.0,106.0
50-54,785.0,0.0,8.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,205.0,188.0,0.0,247.0,127.0
55-59,973.0,0.0,7.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,1.0,1.0,0.0,246.0,212.0,0.0,309.0,182.0
60-64,923.0,0.0,5.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,248.0,229.0,0.0,268.0,163.0
65-OVER,2360.0,0.0,20.0,8.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,759.0,675.0,0.0,559.0,335.0
TOTAL,7739.0,0.0,79.0,59.0,0.0,4.0,7.0,0.0,1.0,1.0,0.0,12.0,5.0,0.0,2.0,3.0,1.0,2130.0,1909.0,0.0,2314.0,1212.0
