AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1391.0,0.0,91.0,72.0,0.0,7.0,2.0,0.0,1.0,0.0,0.0,12.0,5.0,0.0,3.0,0.0,1.0,541.0,470.0,0.0,136.0,50.0
30-34,1763.0,1.0,79.0,70.0,0.0,14.0,3.0,0.0,1.0,1.0,0.0,20.0,10.0,0.0,8.0,1.0,0.0,744.0,595.0,0.0,140.0,76.0
35-39,2060.0,2.0,98.0,75.0,0.0,9.0,4.0,0.0,0.0,0.0,1.0,15.0,24.0,0.0,9.0,3.0,3.0,814.0,725.0,1.0,179.0,98.0
40-44,2182.0,0.0,103.0,99.0,0.0,4.0,4.0,0.0,0.0,2.0,0.0,20.0,14.0,0.0,9.0,3.0,0.0,872.0,779.0,0.0,186.0,87.0
45-49,2465.0,0.0,95.0,84.0,0.0,8.0,5.0,0.0,1.0,3.0,0.0,12.0,15.0,0.0,7.0,5.0,2.0,982.0,935.0,0.0,184.0,127.0
50-54,2487.0,2.0,82.0,96.0,0.0,4.0,4.0,0.0,1.0,1.0,0.0,18.0,19.0,0.0,7.0,8.0,1.0,992.0,959.0,0.0,168.0,125.0
55-59,2650.0,0.0,75.0,61.0,0.0,5.0,9.0,0.0,1.0,1.0,0.0,12.0,12.0,0.0,8.0,3.0,4.0,1111.0,1051.0,0.0,168.0,129.0
60-64,2212.0,0.0,72.0,63.0,0.0,1.0,3.0,0.0,1.0,2.0,0.0,8.0,6.0,0.0,3.0,4.0,1.0,878.0,909.0,0.0,145.0,116.0
65-OVER,4737.0,2.0,148.0,127.0,0.0,3.0,3.0,0.0,3.0,1.0,0.0,7.0,6.0,0.0,9.0,4.0,4.0,2021.0,1933.0,0.0,268.0,198.0
TOTAL,21947.0,7.0,843.0,747.0,0.0,55.0,37.0,0.0,9.0,11.0,1.0,124.0,111.0,0.0,63.0,31.0,16.0,8955.0,8356.0,1.0,1574.0,1006.0
