-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,50,29.31,17.51,0,36.36,25,0,0,33.33,0,35,30.12,0,6.67,3.7,0,42.97,38.58,100,39.52,21.43,37.07
30-34,33.33,34.05,37.62,0,60.87,50,0,100,0,0,38.55,35.48,0,30,17.65,50,52.22,49.15,0,44.12,28.32,47.52
35-39,0,39.55,39.59,0,60,50,0,0,25,0,40.85,32.61,0,51.72,14.71,100,57.68,57.91,0,60.49,45.45,55.02
40-44,0,40.12,37.31,0,42.86,28.57,0,66.67,0,0,56.9,62,0,30,15,0,61.95,62.31,0,61.48,41.80,58.74
45-49,100,40.74,32.04,0,38.46,71.43,0,0,100,0,48.28,42.59,0,38.71,35.29,66.67,64.47,67.66,0,66.21,50.36,62.13
50-54,50,43.79,35.54,0,46.15,66.67,0,0,100,0,56.6,59.62,0,55.56,18.18,50,66.82,68.73,0,72.52,59.38,64.85
55-59,0,35.81,41.53,0,50,71.43,0,100,100,0,56,51.72,0,42.31,40,66.67,70.43,68.98,0,72.26,49.15,66.11
60-64,100,37.59,32.67,0,50,88.89,0,0,0,0,57.14,47.83,0,50,58.82,0,75.05,74.54,0,67.59,62.50,70.51
TOTAL,53.85,38.95,34.32,0,48.84,48.62,0,41.67,35.71,0.0,45.22,45.02,0,37.61,26.15,64.29,64.21,65.29,100.0,63.02,48.69,60.9
