PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1083,0,25,25,0,0,100,0,0,0,0,0,66.67,0,0,0,0,73.56,62.82,0,80,76.92,66.24
1216,0,50,44.44,0,0,0,0,0,0,0,0,0,0,0,0,0,65.43,67.09,0,50,50.00,64.04
1382,0,28.57,35.71,0,0,0,0,0,0,0,0,0,0,0,0,0,64.79,65.62,0,0,0,59.01
1484,0,28.3,40.38,0,40,25,0,0,0,0,0,50,0,0,0,0,53.48,67.74,0,66.67,60.00,56.83
870,0,24.65,22.16,0,14.29,0,0,0,66.67,0,29.63,20,0,44.44,28.57,0,51.34,56.81,0,32.14,37.50,49.92
925,0,28.85,30.73,0,24,46.67,0,33.33,66.67,0,25,41.67,0,57.14,40,0,52.32,59.23,0,57.78,44.98,52.2
927,0,50,28.57,0,0,0,0,0,0,0,0,100,0,0,0,0,63.46,65.75,0,0,0,62.37
940,0,48.48,37.14,0,66.67,50,0,100,0,0,0,0,0,0,0,0,68.33,70.09,0,70.73,59.38,66.47
961,0,50,37.5,0,0,0,0,0,0,0,0,0,0,0,0,0,58.73,65.45,0,60,100.00,59.86
962,0,50,24.14,0,0,0,0,0,0,0,0,0,0,66.67,33.33,0,73.74,75.39,0,0,0,69.35
968,0,46.15,24.14,0,0,0,0,0,0,0,100,0,0,100,0,0,66.03,67.81,0,55.56,55.56,64.24
99999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C-968,0,61.11,42.11,0,0,0,0,0,0,0,0,100,0,0,0,0,64.2,75.42,0,0,0,66.36
P-870,0,32,19.44,0,0,0,0,0,0,0,50,25,0,0,0,0,48.91,50.68,0,16.67,33.33,45.32
TOTAL,0.0,32.14,28.99,0,21.15,33.33,0,28.57,50.0,0,31.37,29.69,0,45.83,27.78,0.0,56.14,61.74,0,57.54,48.71,55.17
