PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,0.0,67.24,7.14,0.0,100.0,60.74,21.43,59.22
1B,0.0,64.04,50.0,0.0,16.67,62.81,32.39,61.0
2,42.86,61.3,50.0,0.0,25.0,70.16,37.68,64.8
3,50.0,61.48,30.77,50.0,30.0,62.94,30.33,59.88
4,0.0,71.64,16.67,33.33,33.33,62.3,28.12,60.17
5,22.22,57.14,40.0,50.0,40.0,63.85,39.81,61.49
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,36.0,62.96,25.86,40.0,31.71,63.78,32.45,61.16
