PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
01,0.00,144.0,152.0,0.00,10.00,9.000,0.00,0.00,0.00,0.00,30.00,21.00,0.00,15.00,6.000,1.000,1411.0,1195.0,0.00,157.0,105.0,3256.0
02,0.00,51.00,63.00,0.00,3.000,2.000,0.00,0.00,0.00,0.00,4.000,5.000,0.00,5.000,2.000,1.000,716.0,669.0,0.00,70.00,48.00,1639.0
03,0.00,51.00,39.00,0.00,3.000,3.000,0.00,1.000,1.000,0.00,9.000,2.000,0.00,0.00,2.000,1.000,505.0,475.0,0.00,43.00,39.00,1174.0
04,0.00,20.00,16.00,0.00,3.000,1.000,0.00,0.00,1.000,0.00,2.000,1.000,0.00,4.000,0.00,0.00,221.0,225.0,0.00,20.00,19.00,533.0
05,0.00,70.00,39.00,0.00,9.000,2.000,0.00,0.00,0.00,0.00,10.00,11.00,0.00,3.000,1.000,0.00,462.0,381.0,0.00,487.0,240.0,1715.0
06,2.000,118.0,93.00,0.00,8.000,8.000,0.00,3.000,2.000,0.00,27.00,17.00,0.00,8.000,5.000,2.000,1242.0,1139.0,0.00,92.00,61.00,2827.0
07,2.000,123.0,126.0,0.00,11.00,8.000,0.00,1.000,1.000,0.00,31.00,20.00,0.00,15.00,8.000,2.000,956.0,966.0,1.000,139.0,120.0,2530.0
08,0.00,147.0,158.0,0.00,7.000,5.000,0.00,2.000,2.000,0.00,24.00,18.00,0.00,13.00,9.000,1.000,1403.0,1311.0,1.000,133.0,114.0,3348.0
09,3.000,68.00,46.00,0.00,6.000,1.000,0.00,1.000,2.000,0.00,9.000,3.000,0.00,2.000,2.000,0.00,507.0,467.0,0.00,193.0,101.0,1411.0
10,0.00,59.00,53.00,1.000,6.000,3.000,0.00,0.00,0.00,0.00,8.000,4.000,0.00,3.000,1.000,1.000,564.0,522.0,0.00,69.00,44.00,1338.0
