PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1A,00000,32.67,22.37,00000,40000,16.67,00000,00000,00000,00000,44.49,43.10,00000,38.46,41.18,00000,41.28,45.75,00000,46.53,35.96,40.90
2A,10000,34.57,32.63,00000,35.29,35000,00000,33.33,50000,10000,43.30,37.84,00000,36.59,45.95,50000,61.40,63.06,00000,51.11,37.93,55.84
3A,00000,43.01,34.07,00000,41.67,46.15,00000,10000,00000,00000,42.52,24.11,00000,42.86,25000,50000,69.02,68.11,00000,35000,41.18,60.17
4A,00000,48.84,40.74,00000,62.50,52.94,00000,33.33,50000,10000,56.89,43.67,00000,39.29,25.81,50000,69.17,65.84,00000,57.14,48.48,61.69
5A,50000,33.62,25.83,00000,22.22,30000,00000,00000,00000,00000,48.59,39.43,00000,40000,50000,00000,36.39,41.67,00000,59.31,42.86,41.38
6A,00000,29.82,25.23,00000,33.33,37.50,00000,00000,00000,00000,50000,31.71,00000,00000,00000,00000,40.41,44000,00000,50.43,44.59,39.40
AN,00000,34.33,28.07,00000,53.33,20000,00000,00000,10000,00000,44.38,38.04,00000,10000,10000,00000,46.88,49.55,00000,67.92,38.98,43.59
CA,00000,33.33,34.31,00000,25000,50000,00000,00000,10000,00000,55.56,37.93,00000,00000,00000,10000,52.58,54.95,00000,50000,27.27,50.66
CO,00000,38.60,31.43,00000,40000,66.67,00000,10000,00000,00000,58.33,35.29,00000,50000,66.67,00000,56.20,63.48,00000,76.92,71.43,57.09
DG,00000,39.16,36000,00000,64.29,46.15,00000,66.67,50000,00000,48.85,46.80,00000,50000,66.67,66.67,62.35,64.31,00000,63.64,43.75,58.08
ES,50000,26.53,30.84,00000,33.33,71.43,00000,10000,00000,10000,46.78,31.76,00000,00000,00000,00000,53.33,54.94,00000,66.67,54.76,48.04
FI,00000,34.18,38.53,00000,40000,20000,00000,00000,00000,00000,53.96,37.23,00000,60000,66.67,00000,58.76,56.46,00000,75000,58.33,54.34
GL,00000,38.02,31.15,00000,40000,62.50,00000,50000,00000,00000,47.97,39.92,00000,50000,40000,00000,60.39,59.22,00000,55.56,52.00,52.87
LT,00000,43.24,34000,00000,33.33,66.67,00000,50000,10000,00000,33.33,40000,00000,00000,00000,00000,68.45,67.28,00000,50000,00000,63.61
MC,00000,46.75,45.33,00000,25000,66.67,00000,00000,00000,00000,35000,50000,00000,42.86,33.33,00000,63.24,60.99,00000,55.56,28.57,59.59
NI,00000,42.24,38.84,00000,42.86,10000,00000,00000,00000,00000,39.51,26.67,00000,00000,00000,10000,62.71,62.09,00000,55.56,50.00,57.77
PG,10000,42.11,37.05,10000,31.25,54.55,00000,50000,00000,33.33,41.22,42.23,00000,31.82,39.29,50000,62.86,63.06,00000,51.16,30.51,56.53
TH,00000,33.33,35.75,00000,80000,37.50,00000,00000,00000,00000,40.54,35.09,00000,53.33,50000,66.67,56.41,59.27,00000,75000,48.94,54.46
TI,00000,43.24,21.43,00000,00000,10000,00000,10000,00000,00000,50000,27.78,00000,00000,00000,00000,56.84,57.76,00000,00000,00000,52.36
TR,00000,53.33,52.54,00000,50000,33.33,00000,00000,00000,00000,25000,44.44,00000,00000,10000,00000,69.89,66.85,00000,10000,25.00,66.16
UT,50000,39.22,42000,00000,10000,00000,00000,00000,00000,00000,50000,40000,00000,10000,00000,00000,60.67,60.76,00000,00000,00000,58.37
VA,10000,40.09,39.07,00000,39.13,57.14,00000,10000,20000,00000,53.42,36.73,00000,36000,44.44,00000,62.06,64.67,00000,66.67,54.39,59.52
WS,00000,46.83,46.67,00000,62.50,50000,00000,10000,00000,00000,44.93,28.30,00000,10000,50000,00000,65.14,62.87,00000,75.68,57.14,61.03
TOTAL,40.00,38.38,34.61,100.0,43.46,45.25,00000,46.88,30.77,55.56,47.13,37.89,00000,39.82,41.08,48.28,60.01,61.02,0.00,57.62,44.19,54.87
