AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1972.0,2.0,70.0,83.0,0.0,7.0,10.0,0.0,1.0,0.0,0.0,14.0,16.0,0.0,9.0,9.0,1.0,741.0,632.0,1.0,226.0,150.0
30-34,1956.0,2.0,81.0,80.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,16.0,15.0,0.0,15.0,11.0,2.0,689.0,653.0,1.0,223.0,155.0
35-39,2283.0,3.0,100.0,95.0,0.0,8.0,4.0,0.0,1.0,2.0,0.0,23.0,12.0,0.0,15.0,14.0,0.0,855.0,688.0,0.0,285.0,178.0
40-44,2184.0,0.0,70.0,72.0,0.0,7.0,5.0,0.0,1.0,1.0,0.0,21.0,16.0,0.0,19.0,10.0,0.0,797.0,734.0,0.0,247.0,184.0
45-49,2462.0,1.0,78.0,80.0,1.0,3.0,10.0,0.0,3.0,2.0,0.0,15.0,8.0,0.0,28.0,20.0,4.0,890.0,844.0,1.0,281.0,193.0
50-54,2054.0,0.0,63.0,67.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,13.0,15.0,1.0,770.0,717.0,0.0,204.0,168.0
55-59,1984.0,0.0,52.0,69.0,0.0,7.0,10.0,0.0,1.0,2.0,0.0,7.0,5.0,0.0,7.0,13.0,1.0,807.0,703.0,1.0,165.0,134.0
60-64,1847.0,0.0,36.0,54.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,4.0,5.0,0.0,10.0,8.0,0.0,745.0,692.0,0.0,159.0,123.0
65-OVER,3813.0,0.0,91.0,79.0,0.0,3.0,8.0,0.0,1.0,3.0,0.0,8.0,6.0,0.0,13.0,8.0,1.0,1606.0,1460.0,0.0,296.0,230.0
TOTAL,20555.0,8.0,641.0,679.0,2.0,53.0,64.0,0.0,10.0,10.0,0.0,122.0,91.0,0.0,129.0,108.0,10.0,7900.0,7123.0,4.0,2086.0,1515.0
