AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0.0,44.0,59.0,0.0,11.0,8.0,0.0,3.0,2.0,0.0,15.0,10.0,0.0,8.0,8.0,3.0,535.0,505.0,0.0,602.0,432.0,2245.0
30-34,0.0,37.0,45.0,0.0,6.0,5.0,0.0,1.0,3.0,0.0,7.0,8.0,0.0,5.0,8.0,0.0,494.0,430.0,1.0,572.0,374.0,1996.0
35-39,1.0,16.0,46.0,0.0,5.0,5.0,0.0,2.0,0.0,0.0,6.0,6.0,0.0,9.0,8.0,0.0,477.0,404.0,0.0,543.0,356.0,1884.0
40-44,0.0,32.0,27.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,8.0,5.0,0.0,7.0,6.0,0.0,395.0,368.0,0.0,516.0,314.0,1691.0
45-49,0.0,31.0,43.0,0.0,8.0,7.0,0.0,2.0,1.0,0.0,2.0,3.0,0.0,13.0,8.0,0.0,490.0,427.0,0.0,495.0,330.0,1860.0
50-54,0.0,30.0,57.0,0.0,6.0,4.0,0.0,2.0,1.0,0.0,9.0,5.0,0.0,9.0,9.0,0.0,509.0,431.0,0.0,574.0,383.0,2029.0
55-59,0.0,42.0,53.0,0.0,5.0,4.0,0.0,1.0,2.0,0.0,6.0,6.0,0.0,5.0,7.0,0.0,654.0,578.0,0.0,548.0,383.0,2294.0
60-64,0.0,34.0,45.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,12.0,8.0,0.0,655.0,603.0,0.0,482.0,357.0,2208.0
65-OVER,0.0,86.0,88.0,0.0,7.0,6.0,0.0,1.0,1.0,0.0,15.0,11.0,0.0,25.0,21.0,1.0,2089.0,1685.0,0.0,1048.0,664.0,5748.0
TOTAL,1.0,352.0,463.0,0.0,55.0,44.0,0.0,16.0,12.0,0.0,72.0,57.0,0.0,93.0,83.0,4.0,6298.0,5431.0,1.0,5380.0,3593.0,21955.0
