AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,37.05,0.0,100.0,28.57,51.41,23.08,39.83
30-34,0.0,40.81,20.0,0.0,33.33,52.0,34.62,42.86
35-39,0.0,47.39,33.33,0.0,50.0,65.15,26.92,50.96
40-44,0.0,49.01,100.0,100.0,50.0,77.59,20.83,55.64
45-49,50.0,54.89,100.0,0.0,50.0,73.63,25.0,60.04
50-54,33.33,65.62,66.67,100.0,0.0,76.65,38.24,67.62
55-59,0.0,69.71,100.0,0.0,66.67,75.61,35.29,70.17
60-64,0.0,65.55,75.0,0.0,100.0,80.77,37.5,69.98
65-OVER,100.0,69.01,50.0,0.0,50.0,79.44,47.17,74.0
TOTAL,25.0,56.87,52.38,60.0,50.0,74.34,33.92,62.43
