PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
RICEBORO YOUTH,00000,47.37,41.67,00000,00000,33.33,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,64.56,69.77,10000,72.45,59.94,65.34
LYMAN HALL SCHOOL,00000,21.15,15.03,00000,32.81,30000,00000,33.33,66.67,00000,31.87,21.38,00000,35.71,33.33,10000,30.07,39.86,50000,47.81,45.63,38.09
LEWIS FRASIER SCHOOL,00000,29.15,27.27,00000,28.07,36.11,00000,40000,00000,00000,33.97,33.09,00000,37.88,42.55,00000,48.28,52.38,00000,55.58,52.03,47.28
MEMORIAL DR. EAST,00000,18.83,10.49,00000,24.14,15.38,00000,00000,00000,00000,26.37,22.06,00000,10.53,11.11,00000,32.78,43.14,00000,41.13,37.17,34.44
BUTTON GWINNETT,00000,7.04,4.71,00000,7.89,11.11,00000,20000,00000,00000,9.52,5.38,00000,00000,00000,00000,6.58,5.93,00000,14.93,10.46,7.94
TOWN OF ALLENHURST,00000,35.21,22.94,00000,26.09,33.33,00000,40000,10000,00000,26.67,23.08,10000,37.50,33.33,00000,45.22,47.83,00000,53.68,51.75,46.40
HINESVILLE,10000,16.98,20.74,00000,45.83,19.05,00000,00000,00000,00000,28.57,43.59,00000,36.36,28.12,00000,49.90,51.89,00000,46.15,40.57,42.12
LIBERTY COUNTY,00000,42.92,36.68,00000,39.29,53.85,00000,50000,50000,00000,38.89,51.43,00000,41.67,25000,00000,57.93,55.84,00000,63.94,54.99,56.04
WALTHOURVILLE,50000,22.83,19.02,00000,38.46,23.33,00000,00000,66.67,00000,25.85,26.61,00000,25.64,33.33,00000,32.99,36.94,33.33,51.60,45.29,39.10
FLEMING WEST,00000,40.91,47.62,00000,10000,50000,00000,00000,00000,00000,40000,10000,00000,10000,00000,00000,57.58,50000,00000,70.06,57.03,59.96
FLEMING EAST,00000,36.73,33.33,00000,58.33,41.18,00000,50000,50000,00000,46.67,21.05,00000,38.46,50000,00000,56.84,58.80,00000,56.52,51.50,54.37
GUM BRANCH,00000,21.03,16.24,00000,17.86,20000,00000,25000,00000,00000,26.13,20000,00000,24.24,17.86,00000,48.21,48.74,00000,45.82,43.00,40.03
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
HINESVILLE LODGE 271,00000,26.29,20.69,00000,30.30,56.67,00000,00000,33.33,00000,28.04,36.36,00000,35.29,26.32,00000,38.48,39.49,00000,52.06,46.31,41.70
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,30.00,24.89,19.59,0.00,30.05,32.26,00000,28.89,40.00,0.00,27.37,24.94,100.0,30.14,26.38,66.67,44.21,47.15,28.57,51.22,46.47,42.39
