PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000
88888,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.000,6.000
AC1A,4.000,205.0,180.0,0.00,53.00,39.00,0.00,7.000,6.000,1.000,164.0,138.0,1.000,88.00,78.00,2.000,1670.0,1463.0,1.000,607.0,482.0,5189.0
AC1B,1.000,152.0,160.0,0.00,47.00,36.00,0.00,3.000,5.000,0.00,136.0,127.0,0.00,45.00,39.00,1.000,1885.0,1458.0,0.00,627.0,420.0,5142.0
AC1C,2.000,196.0,197.0,0.00,58.00,46.00,0.00,6.000,2.000,1.000,209.0,162.0,0.00,59.00,72.00,0.00,1179.0,1026.0,2.000,1029.0,756.0,5002.0
AD01,3.000,80.00,66.00,1.000,33.00,22.00,0.00,3.000,1.000,0.00,61.00,58.00,0.00,68.00,55.00,3.000,898.0,843.0,1.000,148.0,126.0,2470.0
AU1A,2.000,169.0,151.0,0.00,56.00,42.00,0.00,3.000,6.000,0.00,143.0,98.00,0.00,30.00,19.00,0.00,582.0,485.0,1.000,1768.0,1314.0,4869.0
BF02,2.000,116.0,108.0,0.00,29.00,27.00,0.00,7.000,3.000,0.00,73.00,73.00,1.000,83.00,96.00,0.00,982.0,944.0,1.000,257.0,226.0,3028.0
BF03,1.000,195.0,217.0,0.00,65.00,60.00,0.00,8.000,2.000,0.00,186.0,169.0,0.00,83.00,64.00,4.000,2062.0,2015.0,2.000,474.0,394.0,6001.0
BG01,2.000,78.00,87.00,0.00,23.00,23.00,0.00,4.000,2.000,1.000,79.00,88.00,0.00,34.00,23.00,1.000,886.0,870.0,1.000,242.0,211.0,2655.0
BG02,1.000,94.00,87.00,2.000,36.00,35.00,0.00,3.000,2.000,0.00,67.00,60.00,0.00,55.00,51.00,4.000,1098.0,1053.0,1.000,291.0,208.0,3148.0
BK01,3.000,196.0,165.0,0.00,59.00,52.00,0.00,5.000,2.000,0.00,177.0,115.0,0.00,110.0,104.0,1.000,1251.0,1200.0,2.000,767.0,588.0,4797.0
BR01,2.000,93.00,66.00,0.00,31.00,26.00,0.00,4.000,5.000,1.000,137.0,102.0,0.00,24.00,15.00,0.00,594.0,496.0,1.000,624.0,447.0,2668.0
BR02,2.000,114.0,113.0,0.00,49.00,29.00,0.00,3.000,1.000,0.00,117.0,95.00,0.00,59.00,57.00,2.000,918.0,834.0,0.00,816.0,617.0,3826.0
BT01,1.000,61.00,47.00,0.00,15.00,21.00,0.00,2.000,3.000,0.00,40.00,37.00,0.00,6.000,4.000,0.00,75.00,54.00,1.000,980.0,708.0,2055.0
BT02,2.000,218.0,171.0,0.00,81.00,43.00,0.00,8.000,9.000,0.00,147.0,133.0,0.00,13.00,13.00,0.00,168.0,145.0,6.000,2971.0,1826.0,5954.0
BW01,1.000,99.00,106.0,0.00,44.00,34.00,0.00,3.000,1.000,0.00,53.00,46.00,0.00,98.00,105.0,0.00,869.0,812.0,0.00,234.0,191.0,2696.0
CA01,3.000,249.0,267.0,0.00,107.0,76.00,0.00,6.000,5.000,1.000,135.0,127.0,0.00,77.00,105.0,1.000,1368.0,1396.0,2.000,1259.0,904.0,6088.0
CH02,2.000,72.00,72.00,0.00,29.00,28.00,0.00,5.000,1.000,0.00,51.00,45.00,0.00,41.00,44.00,2.000,1145.0,1138.0,0.00,189.0,174.0,3038.0
CH03,2.000,92.00,91.00,1.000,33.00,29.00,0.00,5.000,2.000,0.00,60.00,60.00,0.00,49.00,27.00,0.00,1391.0,1312.0,1.000,431.0,352.0,3938.0
CK01,3.000,242.0,189.0,0.00,79.00,47.00,0.00,8.000,9.000,2.000,162.0,133.0,0.00,73.00,63.00,3.000,1575.0,1459.0,4.000,947.0,646.0,5644.0
CL01,0.00,62.00,59.00,0.00,19.00,18.00,0.00,2.000,4.000,0.00,68.00,59.00,0.00,9.000,6.000,0.00,446.0,388.0,0.00,420.0,330.0,1890.0
CL02,3.000,145.0,154.0,0.00,54.00,47.00,0.00,2.000,7.000,0.00,100.0,94.00,0.00,24.00,18.00,0.00,843.0,741.0,3.000,1630.0,1314.0,5179.0
CO01,2.000,149.0,143.0,0.00,77.00,56.00,0.00,6.000,2.000,1.000,158.0,122.0,0.00,37.00,33.00,1.000,634.0,506.0,1.000,1846.0,1214.0,4988.0
CR01,1.000,63.00,85.00,0.00,19.00,24.00,0.00,2.000,1.000,0.00,32.00,34.00,0.00,64.00,64.00,0.00,1334.0,1262.0,0.00,59.00,59.00,3103.0
DC01,3.000,81.00,61.00,0.00,26.00,18.00,0.00,1.000,1.000,1.000,37.00,35.00,0.00,101.0,102.0,0.00,1176.0,1099.0,0.00,53.00,53.00,2848.0
DI01,1.000,283.0,284.0,2.000,111.0,86.00,0.00,5.000,9.000,0.00,349.0,304.0,0.00,50.00,63.00,1.000,999.0,1037.0,7.000,1846.0,1388.0,6825.0
DL01,2.000,76.00,67.00,1.000,30.00,27.00,0.00,1.000,2.000,0.00,66.00,51.00,0.00,37.00,33.00,0.00,1055.0,987.0,0.00,419.0,343.0,3197.0
DO01,1.000,42.00,54.00,0.00,17.00,16.00,0.00,2.000,2.000,0.00,23.00,26.00,1.000,85.00,78.00,2.000,844.0,826.0,1.000,44.00,39.00,2103.0
DU01,1.000,118.0,103.0,0.00,14.00,17.00,0.00,5.000,3.000,0.00,56.00,45.00,0.00,40.00,32.00,4.000,1728.0,1673.0,1.000,178.0,160.0,4178.0
DV01,0.00,60.00,60.00,0.00,24.00,18.00,0.00,3.000,4.000,0.00,50.00,33.00,0.00,38.00,29.00,1.000,807.0,762.0,0.00,84.00,81.00,2054.0
