AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,349.0,0.0,9.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,171.0,161.0,0.0,0.0,0.0
30-34,378.0,0.0,16.0,10.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,188.0,152.0,0.0,1.0,0.0
35-39,482.0,0.0,6.0,11.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,255.0,201.0,0.0,0.0,0.0
40-44,600.0,0.0,10.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,299.0,278.0,0.0,1.0,0.0
45-49,748.0,0.0,15.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,379.0,332.0,0.0,0.0,2.0
50-54,904.0,0.0,24.0,16.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,10.0,5.0,0.0,4.0,0.0,0.0,447.0,392.0,0.0,2.0,0.0
55-59,1218.0,0.0,39.0,36.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,613.0,516.0,0.0,0.0,1.0
60-64,1521.0,0.0,34.0,44.0,0.0,2.0,4.0,0.0,2.0,2.0,0.0,5.0,3.0,0.0,4.0,1.0,0.0,763.0,657.0,0.0,0.0,0.0
65-OVER,4602.0,1.0,82.0,102.0,1.0,1.0,5.0,0.0,3.0,3.0,0.0,4.0,3.0,0.0,7.0,2.0,2.0,2213.0,2171.0,0.0,1.0,1.0
TOTAL,10802.0,1.0,235.0,245.0,1.0,16.0,17.0,0.0,7.0,6.0,0.0,28.0,21.0,0.0,21.0,5.0,2.0,5328.0,4860.0,0.0,5.0,4.0
