PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
A,56.84,63.13,50.00,60.25
B,45.03,53.06,0.00,49.80
CS,56.68,56.50,0.00,56.58
CUBA,59.89,62.03,0.00,60.98
U,64.05,68.96,0.00,66.62
TOTAL,52.86,57.44,25.00,55.43
