PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
YOUNG HARRIS,60.91,57.35,100.0,59.00
TATE CITY,61.90,65.00,0.00,63.41
MACEDONIA,65.38,63.43,66.67,64.38
88888,0.00,0.00,0.00,0.00
HIAWASSEE,65.23,65.00,100.0,65.11
99999,0.00,0.00,0.00,0.00
TOTAL,63.87,61.92,80.00,62.85
