RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.73,30.64,0.0,25.87
OTHER,30.23,40.0,0.0,36.11
NATIVE-AM,0.0,50.0,0.0,25.0
HISP-LT,27.52,31.87,0.0,30.11
ASIA-PI,16.0,28.21,0.0,21.35
WHITE,38.14,41.27,28.57,39.75
BLACK,27.92,39.28,0.0,34.45
TOTAL,33.36,39.14,28.57,36.38
