PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ANNEX,1.00,77.00,88.00,0.00,17.00,8.00,0.00,0.00,0.00,0.00,17.00,13.00,0.00,19.00,13.00,1.00,920.0,866.0,0.00,45.00,38.00,2123.0
COLHAM FERRY,2.00,52.00,61.00,0.00,4.00,10.00,0.00,0.00,1.00,0.00,8.00,8.00,0.00,7.00,4.00,0.00,784.0,729.0,0.00,12.00,13.00,1695.0
ANTIOCH,0.00,38.00,60.00,0.00,3.00,5.00,0.00,1.00,1.00,0.00,8.00,2.00,0.00,3.00,2.00,2.00,581.0,567.0,0.00,24.00,22.00,1319.0
FARMINGTON,0.00,20.00,38.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,4.00,0.00,1.00,0.00,0.00,289.0,289.0,0.00,21.00,23.00,695.0
BISHOP,0.00,99.00,112.0,0.00,7.00,7.00,0.00,0.00,0.00,0.00,17.00,12.00,0.00,14.00,11.00,1.00,777.0,745.0,1.00,50.00,41.00,1894.0
HIGH SHOALS,2.00,75.00,85.00,0.00,2.00,7.00,0.00,0.00,0.00,0.00,11.00,9.00,0.00,4.00,3.00,3.00,866.0,796.0,0.00,18.00,15.00,1896.0
NORTH OCONEE,0.00,43.00,58.00,0.00,6.00,4.00,0.00,0.00,1.00,1.00,18.00,13.00,0.00,19.00,22.00,1.00,499.0,480.0,0.00,15.00,11.00,1191.0
DARK CORNER,2.00,145.0,172.0,0.00,11.00,10.00,0.00,3.00,1.00,0.00,11.00,18.00,0.00,24.00,19.00,2.00,1308.0,1214.0,0.00,43.00,43.00,3026.0
BOGART,3.00,140.0,136.0,0.00,8.00,6.00,0.00,0.00,0.00,0.00,32.00,30.00,0.00,24.00,25.00,0.00,1032.0,944.0,0.00,84.00,48.00,2512.0
MALCOM BRIDGE,1.00,230.0,200.0,0.00,23.00,23.00,0.00,3.00,2.00,1.00,36.00,34.00,0.00,80.00,72.00,3.00,1800.0,1563.0,0.00,73.00,46.00,4190.0
ATHENS ACADEMY,0.00,115.0,139.0,0.00,11.00,17.00,0.00,1.00,2.00,1.00,27.00,28.00,0.00,38.00,38.00,4.00,1126.0,1026.0,0.00,105.0,67.00,2745.0
CIVIC CENTER,5.00,217.0,188.0,0.00,11.00,16.00,0.00,3.00,0.00,0.00,35.00,39.00,0.00,73.00,60.00,2.00,1848.0,1668.0,0.00,92.00,69.00,4326.0
CITY HALL,3.00,62.00,72.00,0.00,9.00,10.00,0.00,0.00,0.00,0.00,17.00,21.00,0.00,15.00,7.00,1.00,823.0,652.0,1.00,63.00,55.00,1811.0
TOTAL,19.00,1313.0,1409.0,0.00,113.0,123.0,0.00,11.00,8.00,3.00,246.0,231.0,0.00,321.0,276.0,20.00,12653.0,11539.0,2.00,645.0,491.0,29423.0
