PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
RABUN,37.21,40.0,42.05,40.0,52.0,63.82,43.46,61.84
TOTAL,37.21,40.0,42.05,40.0,52.0,63.82,43.46,61.84
