AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,20.91,0.00,0.00,0.00,47.69,10.00,37.82
25-29,0.00,27.88,0.00,0.00,50.00,38.10,6.670,32.59
30-34,50.00,29.31,0.00,0.00,0.00,46.53,25.00,39.82
35-39,0.00,27.06,0.00,0.00,0.00,55.40,25.00,45.60
40-44,0.00,37.21,0.00,0.00,0.00,62.38,11.11,52.65
45-49,0.00,47.44,50.00,0.00,100.0,63.68,60.00,59.55
50-54,0.00,50.93,0.00,0.00,0.00,69.49,75.00,63.38
55-59,0.00,66.67,0.00,0.00,0.00,74.69,71.43,71.51
60-64,0.00,54.26,0.00,0.00,0.00,70.80,85.71,66.67
65-OVER,0.00,45.51,100.0,100.0,100.0,73.61,50.00,68.62
TOTAL,20.00,40.74,8.000,66.67,42.86,63.70,33.94,56.56
