AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,871.0,0.0,11.0,12.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,8.0,5.0,0.0,2.0,0.0,2.0,237.0,200.0,0.0,256.0,130.0
30-34,979.0,0.0,12.0,10.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,6.0,0.0,1.0,2.0,0.0,271.0,223.0,1.0,306.0,140.0
35-39,1068.0,0.0,2.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,0.0,0.0,300.0,262.0,0.0,335.0,148.0
40-44,1001.0,0.0,10.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,2.0,1.0,0.0,246.0,228.0,0.0,336.0,163.0
45-49,1212.0,0.0,15.0,14.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5.0,4.0,0.0,340.0,301.0,0.0,330.0,192.0
50-54,1430.0,0.0,12.0,23.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,6.0,0.0,375.0,328.0,0.0,422.0,249.0
55-59,1678.0,0.0,15.0,19.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,0.0,3.0,2.0,0.0,503.0,455.0,0.0,429.0,239.0
60-64,1726.0,0.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,5.0,5.0,0.0,517.0,484.0,0.0,408.0,264.0
65-OVER,4504.0,0.0,45.0,41.0,0.0,6.0,3.0,0.0,0.0,1.0,0.0,7.0,8.0,0.0,11.0,12.0,1.0,1640.0,1409.0,0.0,811.0,509.0
TOTAL,14469.0,0.0,137.0,155.0,0.0,23.0,18.0,0.0,2.0,5.0,0.0,38.0,33.0,0.0,36.0,32.0,3.0,4429.0,3890.0,1.0,3633.0,2034.0
