RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,21.54,22.06,0.0,21.8
OTHER,33.33,25.0,0.0,27.27
NATIVE-AM,0.0,0.0,0.0,0.0
HISP-LT,29.41,40.0,0.0,35.14
ASIA-PI,0.0,20.0,0.0,12.5
WHITE,39.03,41.61,0.0,40.35
BLACK,17.99,31.87,100.0,26.09
TOTAL,30.91,36.03,100.0,33.68
