AGE GROUP,TOTAL VOTERS,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE
25-29,1277.0,0.0,47.0,53.0,0.0,5.0,6.0,0.0,2.0,1.0,0.0,35.0,16.0,0.0,2.0,3.0,0.0,539.0,562.0,0.0,2.0,4.0
30-34,1123.0,0.0,46.0,61.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,19.0,17.0,0.0,1.0,2.0,1.0,500.0,462.0,0.0,2.0,3.0
35-39,1113.0,0.0,34.0,52.0,0.0,8.0,3.0,0.0,2.0,0.0,0.0,17.0,11.0,0.0,4.0,1.0,2.0,517.0,459.0,0.0,1.0,2.0
40-44,1198.0,0.0,36.0,31.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,8.0,9.0,0.0,3.0,2.0,2.0,589.0,509.0,0.0,3.0,2.0
45-49,1455.0,0.0,36.0,51.0,0.0,1.0,3.0,0.0,3.0,0.0,0.0,13.0,11.0,0.0,2.0,5.0,1.0,715.0,607.0,0.0,2.0,5.0
50-54,1657.0,1.0,56.0,57.0,0.0,5.0,3.0,0.0,4.0,2.0,0.0,8.0,15.0,0.0,3.0,3.0,1.0,793.0,702.0,0.0,3.0,1.0
55-59,1939.0,0.0,59.0,64.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,10.0,8.0,1.0,2.0,0.0,1.0,933.0,845.0,0.0,3.0,4.0
60-64,2167.0,1.0,63.0,59.0,0.0,3.0,4.0,0.0,1.0,1.0,0.0,5.0,4.0,0.0,4.0,4.0,0.0,1115.0,896.0,0.0,3.0,4.0
65-OVER,6869.0,2.0,173.0,198.0,0.0,7.0,6.0,0.0,1.0,2.0,0.0,13.0,23.0,0.0,6.0,5.0,3.0,3232.0,3186.0,0.0,4.0,8.0
TOTAL,18798.0,4.0,550.0,626.0,0.0,36.0,37.0,0.0,15.0,7.0,0.0,128.0,114.0,1.0,27.0,25.0,11.0,8933.0,8228.0,0.0,23.0,33.0
