PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
132,65.1,66.05,0.0,65.59
133A,56.34,60.97,0.0,58.74
133B,58.99,62.74,0.0,60.91
134,56.71,65.38,0.0,61.43
135,60.33,63.64,0.0,62.12
136,41.9,53.27,100.0,49.12
137,65.31,70.56,0.0,68.07
139,59.06,63.31,0.0,61.29
88888,14.29,0.0,0.0,7.69
99999,0.0,0.0,0.0,0.0
TOTAL,57.94,62.57,25.0,60.47
