AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,9.89,13.79,0,27.27,33.33,0,0,33.33,0,17.86,17.86,0,28.57,40,0,47.64,43.99,0,30.97,20.66,35.25
25-29,0,24.24,26.32,0,40,0,0,0,0,0,42.11,15.38,0,0,25,0,44.58,42.91,0,26.55,16.67,36.94
30-34,0,45.83,44,0,50,50,0,0,0,0,69.23,0,0,0,0,0,57.91,53.14,0,51.52,19.67,51.03
35-39,0,41.38,16.67,0,0,0,0,0,100,0,36.36,16.67,0,33.33,50,0,63.12,57.88,0,40.2,23.88,52.43
40-44,0,16.13,17.24,0,100,0,0,0,0,0,25,33.33,0,0,0,0,67.16,64.36,0,50.5,40.32,57.97
45-49,0,17.65,19.05,0,0,100,0,0,0,0,42.86,33.33,0,0,0,0,64.32,69.64,0,56,43.02,60.65
50-54,0,36.36,12.82,0,100,0,0,0,0,0,57.14,25,0,60,50,0,71.87,68.86,0,67.74,56.52,64.95
55-59,0,34.62,26.32,0,50,0,0,0,0,0,33.33,50,0,33.33,100,0,74.29,77.16,0,76.84,63.64,71.16
60-64,0,33.33,41.67,0,0,0,0,100,0,0,40,100,0,100,50,0,75.45,76.29,0,81.25,69.86,73.99
65-OVER,0,25.53,31.03,0,0,100,0,0,0,0,66.67,16.67,0,50,66.67,0,77.09,80.02,0,73.85,61.73,74.83
TOTAL,0,25.0,22.57,0,33.33,40.0,0,33.33,50.0,0,39.0,23.08,0,30.0,43.48,0.0,67.03,66.66,0,57.17,42.86,60.14
