AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
25-29,0.0,37.6,60.0,0.0,33.33,53.87,23.75,42.21
30-34,0.0,47.71,0.0,0.0,50.0,60.28,36.84,51.93
35-39,0.0,58.09,80.0,0.0,100.0,65.01,35.48,60.28
40-44,33.33,61.27,66.67,100.0,0.0,72.5,24.32,64.37
45-49,50.0,69.98,0.0,0.0,0.0,76.81,48.48,72.36
50-54,0.0,68.37,14.29,0.0,50.0,78.96,43.75,72.02
55-59,50.0,71.57,83.33,0.0,100.0,79.93,44.44,74.5
60-64,100.0,76.15,100.0,0.0,100.0,82.53,31.43,78.02
65-OVER,0.0,70.73,33.33,100.0,100.0,80.2,38.36,75.26
TOTAL,23.81,63.38,53.12,50.0,57.89,75.26,34.94,67.87
