AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,40.00,28.48,33.33,0.00,75.00,49.85,15.38,34.18
25-29,50.00,32.46,33.33,0.00,50.00,49.55,18.75,38.61
30-34,100.0,38.29,0.00,0.00,0.00,53.48,18.00,44.09
35-39,28.57,44.20,0.00,100.0,0.00,57.71,22.50,50.54
40-44,25.00,50.77,33.33,0.00,100.0,62.90,22.00,55.07
45-49,0.00,62.13,40.00,0.00,100.0,71.54,33.33,66.21
50-54,100.0,59.31,100.0,0.00,0.00,70.74,35.19,63.77
55-59,0.00,64.11,0.00,0.00,0.00,69.65,32.65,65.19
60-64,25.00,65.20,0.00,50.00,100.0,81.36,25.00,72.20
65-OVER,50.00,70.54,100.0,50.00,71.43,80.56,35.90,75.68
TOTAL,41.38,53.62,40.74,42.86,66.67,68.81,23.60,59.62
