RACE,MALE,FEMALE,UNKNOWN,TOTAL
UNKNOWN,26.94,36.62,0.0,31.5
OTHER,25.64,40.46,0.0,32.91
NATIVE-AM,37.04,42.11,0.0,39.13
HISP-LT,27.35,37.73,50.0,32.85
ASIA-PI,26.24,35.42,0.0,30.89
WHITE,34.73,41.02,44.0,37.85
BLACK,35.07,47.37,44.44,41.46
TOTAL,33.06,43.24,40.0,38.2
