PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
013,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
AC1A,45.51,61.74,51.16,46.15,50.00,57.00,44.47,56.20
AC1B,29.76,54.54,40.68,37.50,43.37,55.32,33.55,52.45
AC1C,32.82,58.87,43.55,50.00,49.04,49.25,29.87,50.30
AD01,51.22,66.18,54.62,50.00,67.86,69.44,48.99,66.15
AU1A,26.53,54.72,34.44,33.33,36.73,40.67,26.09,48.06
BF02,50.56,64.67,50.00,40.00,48.21,63.76,31.86,59.71
BF03,47.62,60.69,50.70,40.00,68.00,61.65,33.17,58.66
BG01,43.86,48.68,47.62,50.00,54.35,58.68,33.53,54.27
BG02,46.23,65.80,50.39,40.00,56.16,64.64,40.66,62.01
BK01,39.72,59.25,55.14,57.14,49.55,53.67,33.52,53.10
BR01,43.59,54.01,54.17,44.44,54.39,60.73,36.65,55.55
BR02,39.66,69.02,57.55,50.00,58.97,63.06,40.17,62.81
BT01,40.00,65.78,50.65,80.00,58.33,57.36,27.52,62.43
BT02,46.15,43.74,32.14,5.880,37.10,40.89,21.99,41.38
BW01,39.41,67.29,51.52,75.00,71.79,64.37,39.32,60.79
CA01,46.15,52.84,39.54,18.18,45.36,51.36,32.18,49.34
CH02,38.82,74.10,61.46,16.67,56.14,66.30,45.21,65.01
CH03,57.89,71.81,62.50,57.14,61.90,70.07,46.49,68.69
CK01,37.50,52.16,40.74,35.29,53.17,51.37,32.03,49.20
CL01,40.00,58.80,49.61,0.00,56.76,56.35,24.79,54.55
CL02,47.62,59.11,56.70,22.22,46.53,60.35,34.77,57.58
CO01,31.43,53.84,41.99,37.50,50.38,55.48,27.55,51.56
CR01,57.03,68.64,65.15,66.67,53.49,70.69,51.01,68.74
DC01,60.59,64.15,60.27,50.00,63.64,70.73,53.79,68.50
DI01,38.05,42.27,31.24,35.71,37.19,44.82,24.12,40.23
DL01,51.43,71.52,45.30,100.0,56.90,67.14,36.55,65.50
DO01,62.80,65.48,57.14,100.0,63.64,71.11,53.61,69.04
DU01,41.67,70.80,63.37,50.00,64.52,64.38,44.14,63.38
DV01,50.75,64.85,69.88,14.29,54.76,67.58,45.83,65.19
EA01,58.33,68.48,73.24,60.00,67.27,73.49,42.08,70.35
EA02,48.20,73.48,58.77,42.86,61.84,70.25,39.38,67.72
EL01,42.86,51.50,35.62,18.18,47.46,44.88,30.23,44.90
EL02,50.60,69.12,50.56,37.50,67.24,66.70,41.18,64.35
EL03,47.20,64.37,49.00,40.00,66.00,69.67,41.29,65.72
EL04,53.33,55.17,47.54,0.00,55.41,63.58,37.88,57.45
EL05,46.01,64.26,53.72,66.67,60.00,68.86,51.32,65.51
EP01,48.28,56.90,45.09,25.00,49.15,62.16,29.32,56.14
FO02,31.49,54.35,43.60,50.00,49.21,58.00,26.10,51.30
FO04,32.85,39.49,39.27,45.45,39.45,50.83,20.83,41.23
FP01,59.43,70.27,64.37,40.00,66.22,68.22,51.87,66.15
FR01,61.70,77.09,63.22,100.0,34.48,64.61,53.59,64.73
FY01,52.38,70.69,49.49,75.00,48.72,65.30,40.79,63.25
GM01,65.82,70.70,64.95,75.00,68.52,68.76,48.86,67.47
GT01,43.90,63.41,50.48,16.67,47.06,61.84,38.74,59.02
HL01,56.48,67.73,42.59,50.00,57.50,54.83,40.97,61.03
HR01,61.54,69.42,60.27,100.0,54.05,70.72,46.27,68.94
HT01,59.09,68.65,68.25,66.67,65.15,67.87,50.24,66.62
HY01,52.83,62.70,51.77,33.33,57.38,67.28,48.37,64.61
JB13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
KE1A,31.37,51.09,48.00,33.33,51.72,54.97,33.96,51.69
KE2A,42.53,62.00,49.06,22.22,42.05,56.21,34.05,54.43
KE3A,41.08,55.24,40.96,30.00,43.71,52.71,30.33,50.60
KE4A,53.39,56.80,48.94,0.00,42.55,57.90,30.77,54.65
KE5A,44.50,68.41,53.28,53.85,46.85,60.46,41.44,59.92
KL01,42.55,65.00,68.60,14.29,46.43,67.93,46.92,65.33
KP01,47.62,63.64,47.62,60.00,58.33,68.87,46.74,66.74
KP02,47.27,69.88,51.28,40.00,61.70,68.04,40.74,65.84
KP03,51.32,73.82,58.14,66.67,66.07,69.13,50.30,68.08
LA01,55.61,73.12,54.55,50.00,69.09,68.07,47.00,66.10
LI01,55.93,73.35,50.81,53.85,52.78,58.52,49.36,64.67
LM01,45.45,75.00,60.19,100.0,64.58,70.82,45.39,69.63
LM02,39.62,67.75,57.33,55.56,64.86,67.10,42.21,65.38
LM03,70.00,77.82,55.56,54.55,64.91,69.08,52.16,69.31
LM04,60.00,75.52,57.14,20.00,71.43,66.09,47.10,65.87
MA01,48.57,64.45,44.64,60.00,50.59,57.52,34.39,58.20
MA02,33.33,55.10,46.15,16.67,46.94,50.32,33.85,51.05
MA03,58.14,59.23,48.13,33.33,56.98,67.18,35.48,61.55
MA04,47.62,72.43,64.29,100.0,57.58,68.67,46.15,67.69
MB01,36.36,70.91,72.41,0.00,76.19,73.24,45.45,71.62
MC01,39.53,64.25,40.61,50.00,51.28,62.36,38.35,59.51
MD01,51.83,64.68,58.22,0.00,54.17,68.11,45.88,65.38
ME01,56.76,69.27,61.11,42.86,47.54,66.73,44.91,65.96
MK01,30.43,73.43,48.48,100.0,50.00,72.42,52.33,69.71
ML01,46.51,70.26,56.99,50.00,57.14,67.81,47.95,66.25
MR1A,48.72,40.50,30.70,54.55,46.67,52.69,20.06,42.94
MR2A,63.64,71.92,64.29,50.00,73.91,72.79,52.24,71.75
MR2B,54.22,50.58,42.04,20.00,49.41,69.73,37.22,58.19
MR3A,59.49,52.71,52.31,33.33,51.75,64.67,32.65,57.56
MR4A,44.00,64.52,56.25,0.00,57.14,78.96,56.14,77.21
MR4B,53.68,61.94,46.23,40.00,53.85,64.85,44.27,61.44
MR4C,42.31,73.03,51.92,50.00,56.76,72.71,46.77,70.06
MR5A,36.36,50.86,40.61,33.33,43.10,59.89,25.33,51.30
MR5B,28.12,43.45,34.52,57.14,45.88,39.18,23.35,39.79
MR6A,36.84,49.65,44.65,25.00,43.37,46.79,20.83,45.37
MR6B,56.60,72.87,56.39,66.67,61.29,68.74,38.27,66.34
MR7A,36.84,38.78,30.00,10.00,38.46,44.33,24.01,37.98
MS01,53.19,58.87,42.86,50.00,46.67,62.40,34.30,59.65
MS02,64.47,57.66,51.79,60.00,45.76,59.20,33.92,56.75
MT01,55.09,68.27,69.32,0.00,74.14,67.81,46.35,66.29
MT03,59.68,64.67,68.57,33.33,70.91,68.88,48.31,66.65
MT04,68.50,82.18,69.64,40.00,71.70,70.75,52.94,70.08
NC01,56.04,66.67,48.78,37.50,61.36,60.30,37.30,58.89
NJ01,62.58,62.84,58.62,50.00,54.55,56.91,45.78,58.78
NP01,49.30,49.55,40.79,33.33,48.57,62.76,32.25,53.88
NS01,58.33,60.15,54.92,57.14,47.27,63.18,35.51,60.49
OK01,65.41,64.09,54.92,55.56,64.86,62.87,42.34,61.87
OR01,57.78,72.66,60.47,66.67,61.90,73.14,45.45,71.01
OR02,47.66,62.55,48.20,62.50,47.76,62.06,37.15,58.54
OR03,33.71,47.18,37.61,30.77,42.37,49.16,24.30,44.67
OR04,54.67,60.59,47.97,61.54,51.00,62.91,39.79,58.47
OR05,55.93,71.37,51.56,100.0,62.96,66.56,46.23,66.41
PE01,47.06,59.72,48.17,27.27,55.43,52.78,30.82,55.32
PF01,46.88,58.95,52.58,66.67,61.64,61.75,29.51,58.64
PM01,57.55,72.14,51.92,75.00,70.00,65.86,56.77,65.37
PM02,53.76,76.19,63.77,100.0,55.81,71.92,55.41,70.44
PO01,56.20,72.35,60.91,63.64,60.87,66.64,50.52,65.47
PP01,66.87,65.53,59.77,100.0,65.00,66.86,43.72,65.20
PR01,50.00,64.67,60.77,25.00,45.45,61.76,30.87,59.62
PS1A,35.59,69.45,50.89,0.00,52.24,61.99,42.17,63.53
PS2A,45.45,57.20,46.31,28.57,41.27,55.35,31.28,54.10
PS3A,59.38,64.43,53.85,40.00,43.53,58.70,33.02,59.56
PT01,52.73,58.23,60.00,0.00,46.94,60.95,36.77,58.75
RM01,61.27,71.03,60.33,60.00,55.17,67.21,51.89,65.90
RS01,66.67,48.94,42.97,33.33,38.64,47.62,19.29,46.39
RW01,57.06,73.58,58.09,100.0,65.38,70.35,50.51,68.57
RW02,58.21,66.40,64.08,50.00,71.70,69.76,48.25,67.36
SA01,59.47,68.84,48.92,28.57,60.53,67.67,45.78,64.84
SF01,60.00,68.57,53.41,50.00,59.46,70.79,44.64,68.32
SI01,58.91,67.39,61.36,0.00,54.84,67.15,47.54,65.02
SM01,57.69,71.86,58.06,42.86,57.47,70.18,47.09,66.24
SM03,41.41,49.92,39.15,60.00,46.77,60.57,26.92,53.28
SN1A,38.20,48.88,42.57,30.00,50.00,55.97,30.25,48.95
SN2A,40.00,56.84,40.27,38.46,55.15,53.96,32.93,52.51
SN3A,46.58,56.36,46.46,37.50,52.70,63.06,39.23,58.19
SN4A,53.42,65.73,51.93,37.50,48.70,67.08,47.73,64.53
SN5A,46.85,56.94,45.87,41.67,56.58,60.61,30.80,55.21
SN6A,64.29,60.58,57.14,60.00,58.06,68.54,47.34,64.60
SN7A,56.02,76.07,68.12,55.56,63.64,66.27,51.34,68.14
SO01,54.55,72.39,73.21,80.00,53.33,74.32,42.71,71.84
SO02,59.01,58.58,60.54,62.50,60.61,66.75,46.73,63.66
SO03,53.54,56.65,62.16,80.00,60.34,65.04,37.36,62.11
SW01,43.48,64.67,43.36,44.44,60.71,64.18,35.44,61.73
SW02,23.08,47.88,41.54,50.00,44.44,53.55,26.73,47.23
TM01,44.94,43.67,41.44,33.33,47.06,60.63,28.30,49.08
TR01,58.91,76.67,51.02,50.00,57.14,71.65,48.67,69.42
VA01,59.09,68.14,62.82,75.00,56.10,66.21,48.30,65.28
VG01,39.76,64.22,50.52,50.00,67.16,55.13,34.63,55.58
VG02,51.05,54.47,43.48,35.71,52.24,54.18,34.23,52.21
VG03,50.41,60.08,49.21,60.00,50.53,60.27,40.19,58.04
VG04,53.70,60.03,49.33,50.00,61.67,68.75,39.56,64.95
WG02,51.94,65.21,54.22,64.29,61.46,62.86,40.06,61.05
WL01,70.24,73.48,66.07,20.00,60.42,68.80,50.33,67.82
TOTAL,51.12,58.22,47.90,43.23,53.49,63.81,37.81,59.31
