PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
88888,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
ANNX,1.00,83.00,96.00,0.00,12.00,11.00,0.00,3.00,1.00,0.00,31.00,18.00,0.00,21.00,11.00,2.00,1074.0,998.0,0.00,330.0,223.0,2915.0
BMS,2.00,177.0,208.0,0.00,25.00,26.00,1.00,1.00,0.00,0.00,57.00,40.00,0.00,68.00,31.00,2.00,2076.0,2008.0,1.00,607.0,492.0,5822.0
CENT,1.00,92.00,113.0,0.00,26.00,23.00,0.00,2.00,4.00,1.00,32.00,24.00,0.00,41.00,28.00,1.00,1437.0,1293.0,1.00,730.0,430.0,4279.0
CGTC,0.00,81.00,81.00,0.00,16.00,11.00,0.00,1.00,0.00,0.00,27.00,26.00,0.00,24.00,14.00,1.00,968.0,913.0,0.00,391.0,283.0,2837.0
FMMS,4.00,152.0,160.0,1.00,33.00,32.00,0.00,2.00,2.00,1.00,57.00,42.00,0.00,57.00,40.00,1.00,1579.0,1475.0,3.00,976.0,660.0,5277.0
HAFS,0.00,14.00,8.00,0.00,3.00,2.00,0.00,1.00,2.00,0.00,7.00,6.00,0.00,3.00,3.00,1.00,443.0,434.0,0.00,109.0,69.00,1105.0
HCTC,2.00,85.00,94.00,0.00,21.00,15.00,0.00,2.00,2.00,0.00,32.00,19.00,0.00,22.00,13.00,1.00,1044.0,903.0,0.00,672.0,388.0,3315.0
HEFS,0.00,12.00,8.00,0.00,1.00,2.00,0.00,2.00,2.00,0.00,1.00,3.00,0.00,3.00,0.00,0.00,290.0,273.0,0.00,165.0,107.0,869.0
HHPC,2.00,107.0,93.00,0.00,27.00,17.00,0.00,1.00,0.00,0.00,54.00,31.00,0.00,25.00,11.00,0.00,1445.0,1263.0,2.00,1188.0,612.0,4878.0
MCMS,4.00,210.0,190.0,0.00,32.00,28.00,0.00,5.00,3.00,0.00,58.00,43.00,1.00,95.00,79.00,0.00,1649.0,1628.0,1.00,801.0,582.0,5409.0
NSES,0.00,31.00,26.00,0.00,9.00,3.00,0.00,0.00,0.00,0.00,14.00,12.00,0.00,6.00,2.00,0.00,533.0,521.0,0.00,218.0,151.0,1526.0
RECR,4.00,111.0,93.00,0.00,27.00,12.00,1.00,2.00,4.00,0.00,31.00,23.00,0.00,24.00,12.00,0.00,445.0,467.0,11.00,1857.0,961.0,4085.0
ROZR,2.00,131.0,123.0,0.00,16.00,16.00,0.00,3.00,2.00,0.00,41.00,39.00,0.00,26.00,17.00,3.00,2919.0,2590.0,0.00,1341.0,723.0,7992.0
TMS,0.00,87.00,70.00,0.00,10.00,10.00,0.00,0.00,2.00,0.00,30.00,14.00,0.00,28.00,22.00,1.00,712.0,584.0,3.00,849.0,388.0,2810.0
TWPK,0.00,58.00,62.00,0.00,14.00,9.00,0.00,2.00,3.00,0.00,22.00,16.00,0.00,18.00,7.00,1.00,895.0,914.0,1.00,456.0,309.0,2787.0
VHS,1.00,89.00,83.00,0.00,21.00,11.00,0.00,0.00,2.00,0.00,31.00,22.00,0.00,21.00,18.00,4.00,1259.0,1257.0,0.00,399.0,261.0,3479.0
TOTAL,23.00,1521.0,1508.0,1.00,293.0,228.0,2.00,27.00,29.00,2.00,525.0,378.0,1.00,482.0,308.0,18.00,18768.0,17521.0,23.00,11089.0,6639.0,59386.0
