PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
FBC - FLC,50000,51.58,44.16,00000,38.89,53.33,00000,50000,25000,00000,18.75,23.53,10000,35000,53.33,10000,72.79,71.88,10000,61.55,52.62,66.12
CALHOUN PARK,00000,28.57,20000,00000,33.33,36.36,00000,00000,00000,00000,40.91,40000,00000,40000,50000,00000,61.56,60.87,00000,53.12,39.36,49.32
FIRE DEPT STA #5,00000,40.68,47.30,00000,72.73,58.33,00000,66.67,00000,00000,58.33,36.36,00000,54.55,41.18,10000,75.21,75.11,00000,69.05,55.96,70.96
BUCKEYE,00000,36.36,33.33,00000,60000,66.67,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,70.24,74.57,00000,69.10,56.57,66.28
BURCH,00000,40000,37.50,00000,10000,50000,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,71.88,77.36,00000,73.17,58.06,71.84
CADWELL,00000,33.33,19.05,00000,50000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,73.75,75.19,00000,79.41,57.14,70.45
BREWTON,00000,37.50,26.83,00000,75000,66.67,00000,00000,00000,00000,50000,00000,00000,50000,00000,10000,69.44,71.78,00000,56.77,48.85,65.02
DUDLEY,10000,59.09,44000,00000,25000,00000,00000,10000,00000,00000,00000,00000,00000,00000,50000,10000,79.49,83.46,00000,71.11,50.00,76.49
HAMPTON MILL,00000,53.57,37.93,00000,33.33,33.33,00000,00000,00000,00000,00000,10000,00000,50000,00000,00000,73.26,73.61,00000,68.24,54.43,70.81
HARVARD,00000,42.86,30.77,00000,66.67,10000,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,70.87,80.52,00000,67.35,57.81,67.93
MINTER,00000,42.11,36.36,00000,00000,00000,00000,00000,00000,00000,10000,10000,00000,00000,00000,00000,70.43,70.19,00000,75000,30.00,68.76
RURAL FIRE STA #17,10000,43.18,18.52,00000,83.33,10000,00000,00000,00000,00000,15.38,8.33,00000,50000,00000,00000,66.36,67.89,50000,63.56,54.14,63000
W T ADAMS FIRE STA #18,00000,66.67,57.78,00000,40000,60000,00000,00000,00000,00000,10000,33.33,00000,10000,00000,00000,81.30,76.15,00000,75.08,59.38,74.99
REEDY SPRINGS,00000,53.85,52.94,00000,50000,00000,00000,00000,00000,00000,33.33,00000,00000,50000,00000,00000,68.53,69.59,00000,83.72,61.11,68.44
SMITH,00000,36.36,19.57,00000,45.45,00000,00000,50000,50000,00000,45.45,25000,00000,25000,00000,00000,60.22,58.76,00000,57.79,42.52,53.99
LCFS #10,00000,47.37,21.95,00000,60000,50000,00000,00000,00000,00000,60000,23.08,00000,28.57,00000,00000,66.77,69.34,00000,61.83,52.38,62.45
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
99999,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
TOTAL,60.00,42.63,31.60,00000,50.00,45.24,00000,38.10,14.29,00000,37.96,28.04,100.0,41.41,45.24,75.00,70.78,71.23,33.33,59.60,47.17,63.28
