PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
1A,28.57,49.76,46.30,100.0,52.00,65.30,35.71,55.51
1B,55.10,52.16,50.60,75.00,48.78,59.91,36.51,54.04
1C,50.94,60.98,50.77,50.00,68.75,65.62,44.75,62.17
1D,55.32,73.08,48.89,0.00,79.17,71.91,55.31,69.69
2A,62.50,50.73,41.22,50.00,50.00,52.08,22.51,46.69
2B,48.86,42.89,37.70,50.00,47.06,50.13,24.74,42.68
3A,40.00,41.48,48.98,0.00,42.42,46.70,29.51,41.87
3B,47.89,39.37,55.20,50.00,50.62,50.99,35.95,46.73
4A,52.83,35.86,52.24,33.33,52.63,48.21,26.69,42.29
4B,54.39,54.17,61.67,75.00,57.81,56.45,35.30,53.81
5A,62.50,59.49,45.35,66.67,43.90,66.54,48.47,62.41
5B,43.75,61.38,50.00,66.67,53.33,65.14,43.18,60.34
5C,72.73,49.57,60.87,100.0,71.43,68.24,55.78,65.56
5D,57.14,50.63,51.53,0.00,58.82,64.80,32.00,53.03
6A,45.57,59.40,45.88,100.0,43.59,64.61,39.20,58.89
6B,53.66,54.30,45.80,40.00,47.17,67.30,40.09,59.53
6C,32.89,58.04,59.74,50.00,48.08,61.46,44.91,57.83
6D,54.17,66.56,69.49,0.00,57.14,69.14,56.25,66.36
7A,53.68,57.35,46.97,0.00,53.49,63.98,44.67,59.70
7B,60.87,38.46,43.75,33.33,64.58,63.35,39.66,56.94
7C,58.76,49.44,52.38,100.0,65.91,67.20,41.54,62.75
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
8A,48.00,42.84,44.07,50.00,62.00,60.89,36.05,52.83
8B,42.55,38.75,30.77,50.00,46.88,65.20,38.27,54.37
8C,43.94,52.99,48.15,50.00,41.67,54.01,29.76,49.75
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,50.67,49.43,49.10,54.93,53.51,61.21,37.48,54.62
