PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
HAZLEHURST,0.00,51.64,25.00,0.00,33.33,50.60,11.11,48.41
ALTAMAHA 1,0.00,51.16,37.50,0.00,0.00,63.44,24.00,60.69
ALTAMAHA 2,33.33,42.86,0.00,0.00,66.67,71.42,34.21,69.05
BLACKBURN 1,25.00,48.72,20.41,0.00,28.57,50.09,13.16,46.00
BLACKBURN 2,0.00,20.00,60.00,33.33,0.00,64.89,23.08,62.64
WHITEHEAD 1,66.67,51.39,25.00,0.00,50.00,57.46,20.45,53.64
WHITEHEAD 2,0.00,37.50,18.18,0.00,0.00,65.19,46.43,62.07
OCMULGEE 1,20.00,41.82,39.13,0.00,40.00,66.94,22.41,61.07
OCMULGEE 2,0.00,67.50,20.00,0.00,0.00,64.89,18.52,62.17
TOTAL,28.57,50.51,25.13,14.29,36.00,62.58,21.91,57.93
