PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
CROSS-GREEN,61.54,74.22,0.0,68.95
SWAINSBORO,53.03,56.39,40.0,54.94
SUMMERTOWN,60.0,64.48,0.0,62.4
STILLMORE,50.76,54.31,0.0,52.6
BLUNDALE,72.35,68.99,0.0,70.55
CANOOCHEE,68.04,66.77,100.0,67.41
GARFIELD,67.28,70.08,0.0,68.76
NUNEZ,58.05,61.7,0.0,59.94
TWIN CITY,60.61,64.59,0.0,62.79
ADRIAN,58.22,62.65,0.0,60.57
88888,0.0,inf,0.0,100.0
TOTAL,57.22,60.08,42.86,58.8
