AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,22.0,884.0,911.0,3.0,237.0,207.0,0.0,24.0,15.0,2.0,281.0,257.0,0.0,132.0,111.0,11.0,2340.0,2094.0,20.0,4294.0,3707.0,15552.0
25-29,10.0,663.0,692.0,0.0,233.0,153.0,0.0,15.0,12.0,1.0,247.0,230.0,0.0,94.0,111.0,5.0,2592.0,2110.0,5.0,4098.0,3154.0,14425.0
30-34,2.0,590.0,542.0,0.0,137.0,96.0,0.0,14.0,3.0,0.0,265.0,196.0,1.0,81.0,81.0,9.0,2650.0,2244.0,4.0,3693.0,2466.0,13074.0
35-39,5.0,496.0,462.0,0.0,120.0,72.0,0.0,7.0,6.0,0.0,236.0,175.0,1.0,110.0,71.0,3.0,2347.0,2055.0,4.0,3472.0,2191.0,11833.0
40-44,5.0,347.0,361.0,1.0,94.0,62.0,0.0,7.0,12.0,0.0,182.0,154.0,0.0,119.0,75.0,2.0,2179.0,1687.0,7.0,3004.0,1977.0,10275.0
45-49,2.0,326.0,323.0,0.0,56.0,46.0,0.0,6.0,8.0,0.0,138.0,141.0,0.0,118.0,96.0,2.0,2161.0,1889.0,2.0,2898.0,1973.0,10185.0
50-54,0.0,307.0,308.0,1.0,60.0,44.0,0.0,4.0,5.0,1.0,135.0,110.0,2.0,81.0,94.0,6.0,2246.0,1991.0,1.0,2835.0,1979.0,10210.0
55-59,4.0,290.0,314.0,0.0,52.0,38.0,2.0,5.0,7.0,0.0,130.0,105.0,1.0,86.0,49.0,3.0,2501.0,2228.0,1.0,2922.0,2220.0,10958.0
60-64,1.0,222.0,216.0,0.0,53.0,42.0,0.0,4.0,4.0,1.0,106.0,94.0,0.0,89.0,64.0,1.0,2421.0,2042.0,2.0,2710.0,2162.0,10234.0
65-OVER,12.0,485.0,364.0,1.0,84.0,60.0,0.0,7.0,9.0,0.0,165.0,138.0,0.0,196.0,96.0,4.0,7530.0,5530.0,2.0,5496.0,3467.0,23646.0
TOTAL,63.0,4610.0,4493.0,6.0,1126.0,820.0,2.0,93.0,81.0,5.0,1885.0,1600.0,5.0,1106.0,848.0,46.0,28967.0,23870.0,48.0,35422.0,25296.0,130392.0
