PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1083,0.00,3.000,2.000,0.00,0.00,1.000,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,0.00,0.00,64.00,49.00,0.00,16.00,20.00,157.0
1216,0.00,2.000,4.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.00,53.00,0.00,1.000,1.000,114.0
1382,0.00,2.000,5.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,42.00,0.00,0.00,0.00,95.00
1484,0.00,15.00,21.00,0.00,2.000,1.000,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,215.0,231.0,0.00,14.00,12.00,512.0
870,0.00,35.00,37.00,0.00,1.000,0.00,0.00,0.00,2.000,0.00,8.000,7.000,0.00,4.000,2.000,0.00,786.0,759.0,0.00,9.000,6.000,1656.0
925,0.00,73.00,67.00,0.00,6.000,7.000,0.00,1.000,2.000,0.00,3.000,5.000,0.00,4.000,2.000,0.00,1081.0,975.0,0.00,234.0,139.0,2599.0
927,0.00,7.000,8.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,165.0,167.0,0.00,0.00,0.00,348.0
940,0.00,16.00,13.00,0.00,2.000,1.000,0.00,1.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.0,232.0,0.00,29.00,19.00,559.0
961,0.00,3.000,3.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,36.00,0.00,3.000,3.000,85.00
962,0.00,10.00,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,1.000,0.00,146.0,144.0,0.00,0.00,0.00,310.0
968,0.00,12.00,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.000,0.00,0.00,1.000,0.00,0.00,278.0,238.0,0.00,5.000,5.000,548.0
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
C-968,0.00,11.00,8.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,104.0,89.00,0.00,0.00,0.00,213.0
P-870,0.00,8.000,7.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.000,2.000,0.00,0.00,0.00,0.00,134.0,112.0,0.00,2.000,3.000,271.0
TOTAL,0.00,197.0,189.0,0.00,11.00,10.00,0.00,2.000,4.000,0.00,16.00,19.00,0.00,11.00,5.000,0.00,3355.0,3127.0,0.00,313.0,208.0,7467.0
