-,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE AMERICAN UNKNOWN,NATIVE AMERICAN FEMALE,NATIVE AMERICAN MALE,LATINO UNKNOWN,LATINO FEMALE,LATINO MALE,ASIAN-PACIFIC UNKNOWN,ASIAN-PACIFIC FEMALE,ASIAN-PACIFIC MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
25-29,0,42.11,0,0,0,0,0,0,0,0,0,50,0,100,0,0,50,50.46,0,40.22,17.46,41.12
30-34,0,75,38.46,0,100,0,0,0,0,0,50,0,0,0,33.33,0,53.91,51.59,0,41.86,30.30,46.44
35-39,0,44.44,37.5,0,0,0,0,0,0,0,50,0,0,0,0,0,62.14,57.58,0,49.41,30.00,51.36
40-44,0,28.57,15.38,0,50,0,0,0,0,0,100,0,0,0,0,0,58.74,69.47,0,59.04,43.86,57.95
45-49,0,40,0,0,0,0,0,0,0,0,50,0,0,0,0,0,64.56,69.8,0,64.47,48.15,62.97
50-54,0,50,44.44,0,0,0,0,0,0,0,0,0,0,0,100,0,69.77,64.52,0,72.16,52.17,65.12
55-59,0,85.71,37.5,0,0,0,0,0,0,0,0,0,0,50,50,0,72.43,69.71,0,70.09,60.76,68.9
60-64,0,75,60,0,0,0,0,100,100,0,0,0,0,0,0,0,78.01,78.8,0,77.36,64.36,75.21
TOTAL,0.0,50.0,26.88,0,55.56,50.0,0,50.0,100.0,0,58.33,15.38,0,44.44,33.33,0,67.17,70.62,0,62.82,50.35,63.89
