PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
COLEMAN,0.00,64.65,0.00,50.00,0.00,72.48,33.33,66.37
SHELLMAN,0.00,68.41,100.0,0.00,100.0,78.46,31.82,70.85
BENEVOLENCE,0.00,60.55,100.0,0.00,33.33,74.90,56.25,69.57
CUTHBERT/COURTHOUSE,37.50,56.12,25.00,50.00,66.67,68.29,37.04,59.37
CUTHBERT,0.00,58.66,0.00,0.00,0.00,0.00,23.08,56.48
CARNEGIE,0.00,62.86,0.00,0.00,0.00,80.42,37.50,77.51
FOUNTAIN BRIDGE,0.00,66.67,0.00,0.00,0.00,72.06,50.00,71.05
SPRINGVALE,0.00,67.31,0.00,100.0,0.00,65.59,40.00,65.27
4TH DISTRICT,0.00,41.18,0.00,0.00,0.00,80.00,100.0,74.31
TOTAL,37.50,59.98,33.33,60.00,54.55,73.31,38.13,64.54
