PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
IRWINVILLE,62.76,66.11,100.0,64.52
OCILLA,59.19,62.68,100.0,61.14
HOLT,68.89,75.39,0.00,72.17
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
TOTAL,61.41,64.93,100.0,63.32
