PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
2,2.000,187.0,169.0,0.00,8.000,12.00,0.00,3.000,1.000,0.00,20.00,21.00,0.00,19.00,12.00,0.00,2396.0,1991.0,0.00,737.0,530.0,6108.0
3,0.00,43.00,47.00,0.00,2.000,3.000,0.00,1.000,0.00,0.00,1.000,6.000,0.00,8.000,6.000,1.000,731.0,638.0,0.00,146.0,70.00,1703.0
4,0.00,22.00,27.00,0.00,0.00,2.000,0.00,2.000,0.00,0.00,3.000,4.000,0.00,5.000,1.000,0.00,329.0,292.0,0.00,200.0,161.0,1048.0
5,1.000,78.00,83.00,0.00,3.000,3.000,0.00,0.00,1.000,0.00,5.000,7.000,0.00,10.00,10.00,2.000,1237.0,1208.0,0.00,67.00,39.00,2754.0
6,1.000,39.00,38.00,0.00,4.000,2.000,0.00,0.00,0.00,0.00,5.000,4.000,0.00,2.000,0.00,0.00,541.0,495.0,0.00,56.00,44.00,1231.0
7,0.00,37.00,44.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,8.000,3.000,0.00,9.000,6.000,2.000,719.0,642.0,0.00,28.00,26.00,1526.0
8,0.00,31.00,42.00,0.00,0.00,2.000,0.00,2.000,0.00,0.00,6.000,4.000,0.00,12.00,16.00,1.000,457.0,456.0,0.00,146.0,112.0,1287.0
TOTAL,4.000,437.0,450.0,0.00,18.00,25.00,0.00,8.000,2.000,0.00,48.00,49.00,0.00,65.00,51.00,6.000,6410.0,5722.0,0.00,1380.0,982.0,15657.0
