AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,1.0,34.0,52.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,149.0,151.0,1.0,77.0,78.0,553.0
25-29,0.0,19.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,0.0,136.0,109.0,0.0,92.0,63.0,445.0
30-34,0.0,4.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,2.0,3.0,0.0,128.0,126.0,0.0,86.0,66.0,435.0
35-39,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,103.0,99.0,0.0,85.0,60.0,368.0
40-44,0.0,7.0,13.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,143.0,131.0,0.0,83.0,57.0,440.0
45-49,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,158.0,149.0,0.0,76.0,54.0,451.0
50-54,0.0,10.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,172.0,155.0,0.0,97.0,69.0,516.0
55-59,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,185.0,175.0,0.0,107.0,79.0,566.0
60-64,1.0,8.0,5.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,191.0,184.0,0.0,106.0,101.0,601.0
65-OVER,0.0,17.0,16.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,560.0,492.0,0.0,282.0,170.0,1548.0
TOTAL,2.0,120.0,145.0,0.0,10.0,7.0,0.0,2.0,3.0,1.0,12.0,16.0,0.0,10.0,10.0,0.0,1925.0,1771.0,1.0,1091.0,797.0,5923.0
