PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,12.5,67.57,63.16,0.0,36.36,74.24,40.51,69.63
02,55.56,74.55,57.14,0.0,57.14,74.01,39.73,72.51
03,50.0,68.18,40.0,0.0,100.0,74.8,40.74,72.29
04,33.33,52.8,35.71,0.0,60.0,72.69,44.7,67.84
05,100.0,69.09,16.67,50.0,66.67,79.04,57.69,76.61
06,66.67,64.86,58.33,50.0,28.57,74.7,45.74,71.68
07,60.0,58.24,37.93,0.0,50.0,73.38,42.61,69.18
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TOTAL,41.38,64.84,45.45,33.33,48.89,74.07,43.72,70.45
