AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,0,12.5,15.28,0,33.33,25,0,0,0,0,33.33,28.57,0,50,33.33,0,36.14,39.45,100,33.85,25.76,32.82
25-29,0,19.05,21.62,0,0,0,0,100,0,0,20,40,0,0,0,0,43.13,41.58,0,54.88,30.77,40.19
30-34,0,40,21.43,0,33.33,50,0,0,0,0,0,0,0,0,0,0,45.71,50,100,50,42.59,45.15
35-39,0,27.27,33.33,0,0,33.33,0,0,0,0,50,0,0,0,0,0,58.02,49.74,0,69.09,40.00,52.35
40-44,100,73.68,78.57,0,50,0,0,0,0,0,50,0,0,100,0,0,62.07,67.25,0,72.55,45.24,63.89
45-49,0,50,47.83,0,0,0,0,0,0,0,0,0,0,100,33.33,0,65.04,65.46,0,75,61.22,64.74
50-54,0,40,40.74,0,0,0,0,0,100,0,50,50,0,0,0,0,68.6,69.68,0,75.31,59.70,67.36
55-59,0,28.57,26.32,0,0,100,0,0,0,0,0,0,0,0,0,0,71.7,73.73,0,80.77,58.14,69.87
60-64,0,37.5,34.62,0,100,0,0,0,100,0,0,100,0,0,100,0,75.28,73.09,0,75.96,70.31,71.82
65-OVER,0,51.72,37.5,0,50,75,0,0,0,0,0,0,0,25,0,0,74.62,78.16,0,81.93,67.47,74.97
TOTAL,25.0,35.82,30.21,0,26.09,38.89,0,50.0,37.5,0,26.47,25.0,0,46.15,25.0,0,63.22,64.39,100.0,70.8,52.94,61.16
