PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
BOSTON,0.0,50.93,25.0,50.0,30.0,63.96,38.24,55.8
CENTRAL,45.45,53.38,15.38,50.0,42.86,61.19,35.57,56.9
COOLIDGE,20.0,48.44,23.53,66.67,50.0,63.37,41.67,58.14
DOUGLASS,75.0,49.49,16.67,0.0,43.75,50.11,27.33,47.82
ELLABELLE,0.0,68.81,14.29,0.0,42.86,61.58,37.31,60.3
FIRE STATION #2,44.44,63.33,40.0,0.0,42.86,68.41,49.43,65.81
GATLIN CREEK,61.54,58.45,14.81,75.0,20.0,64.96,43.41,61.98
HARPER,80.0,52.5,36.36,100.0,37.5,63.23,42.38,54.1
JERGER,0.0,50.09,36.36,0.0,55.56,69.83,42.14,62.0
MEIGS,50.0,45.83,8.33,0.0,0.0,61.7,31.25,51.32
MERRILVILLE,0.0,56.65,25.0,0.0,0.0,65.57,33.33,60.86
METCALFE,0.0,47.76,0.0,0.0,100.0,66.96,31.25,61.27
NEW COVENANT,33.33,54.31,44.44,0.0,57.14,60.0,38.04,57.22
OCHLOCKNEE,40.0,45.86,50.0,100.0,20.0,58.65,34.83,54.84
PATTEN,0.0,42.55,0.0,0.0,50.0,67.58,54.17,63.75
PAVO,100.0,68.24,0.0,0.0,100.0,62.55,40.62,61.19
REMINGTON ESC,25.58,51.85,32.0,50.0,21.43,57.26,37.5,53.24
RESOURCE CENTER,0.0,57.16,33.33,0.0,16.67,59.43,24.68,55.26
SCOTT,58.33,51.25,34.62,50.0,70.59,64.9,45.5,60.61
88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99999,0.0,6.25,0.0,0.0,0.0,0.0,0.0,3.03
TOTAL,40.4,52.47,26.58,38.71,43.24,62.75,38.15,57.22
