PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01,65.62,60.09,49.51,0.00,57.58,62.79,46.61,60.39
02,50.00,69.01,45.00,0.00,71.43,67.45,44.36,64.94
03,25.00,67.77,45.83,100.0,42.86,64.54,44.33,62.05
04,100.0,76.47,50.00,100.0,50.00,64.64,37.11,62.19
05,36.36,49.83,40.38,0.00,52.38,62.68,29.22,52.56
06,36.11,67.70,48.35,83.33,43.24,66.79,44.84,63.69
07,41.07,70.27,42.50,50.00,47.50,62.25,47.36,60.08
08,62.86,69.86,61.76,100.0,50.00,66.61,53.23,65.20
09,33.33,62.03,35.29,100.0,41.18,58.08,38.24,55.93
10,36.36,61.41,52.17,0.00,71.43,65.21,48.07,62.76
11,25.00,70.68,50.00,0.00,69.57,64.71,39.66,62.03
12,33.33,60.88,38.00,33.33,52.94,60.28,36.67,57.16
13,62.50,61.00,47.73,0.00,73.33,66.50,42.64,63.06
14,72.73,63.76,43.75,0.00,52.17,67.51,47.69,64.54
15,75.00,55.97,43.48,0.00,46.15,58.84,37.00,54.72
17,40.74,44.38,30.82,0.00,38.64,44.79,28.18,41.44
18,39.91,67.10,48.23,42.86,50.89,62.86,47.95,60.35
19,42.86,60.63,41.18,0.00,56.52,62.20,36.90,58.43
20,25.00,44.35,28.57,100.0,33.33,66.06,37.82,59.88
21,43.75,68.18,46.90,20.00,52.17,63.33,43.71,60.62
22,43.10,68.47,60.87,0.00,55.88,63.49,51.25,62.26
23,60.53,72.31,38.10,100.0,53.85,70.07,50.00,67.18
24,0.00,59.30,58.33,100.0,66.67,51.07,28.83,52.57
25,41.67,61.92,52.17,0.00,63.16,67.40,49.55,64.24
26,63.46,68.26,46.30,0.00,50.00,66.27,48.27,63.82
27,36.36,72.38,37.25,0.00,40.00,71.08,47.02,66.97
28,25.11,53.51,36.87,45.45,42.34,45.27,30.23,44.15
714A1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88888,0.00,0.00,0.00,0.00,0.00,12.50,0.00,11.11
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,41.56,58.29,44.14,46.15,50.45,62.94,42.20,58.99
