PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1B,00000,16.13,25000,00000,10000,50000,00000,00000,10000,00000,40000,00000,00000,33.33,50000,00000,66.32,64.53,00000,59.52,54.84,61.62
1C,00000,35.48,20000,00000,00000,00000,00000,00000,00000,00000,33.33,33.33,00000,00000,00000,00000,70.37,66.85,00000,58.82,44.44,64.87
2,00000,13.85,20.69,00000,28.57,28.57,00000,50000,33.33,00000,30.43,26.67,00000,00000,33.33,00000,59.03,56.51,00000,58.89,44.27,51.03
3A1,00000,35000,37.04,00000,00000,00000,00000,00000,00000,00000,10000,10000,00000,00000,00000,00000,71.04,72.21,00000,57.14,33.33,69.10
3C,00000,28.33,16.39,00000,25000,00000,00000,00000,00000,00000,40.91,18.18,00000,18.18,50000,00000,65.39,66.60,00000,55.19,36.88,57.68
4B,00000,29.41,25.93,00000,00000,10000,00000,00000,00000,00000,10000,00000,00000,10000,00000,00000,73.84,75.71,00000,33.33,00000,71.19
4D,00000,29.41,32.65,00000,00000,10000,00000,00000,00000,00000,53.85,30000,00000,28.57,28.57,00000,68.14,71.14,00000,63.64,47.06,65.52
5A,00000,25.53,11.76,00000,10000,00000,00000,00000,00000,00000,19.05,13.33,00000,50000,00000,00000,63.97,60.59,00000,42.86,41.30,55.25
5B,00000,23.33,24.32,00000,40000,00000,00000,00000,10000,00000,60000,22.22,00000,50000,10000,00000,66.53,63.74,00000,53.23,39.58,60.44
TOTAL,00000,25.00,22.57,00000,33.33,40.00,00000,33.33,50.00,00000,39.00,23.08,00000,30.00,43.48,0.00,67.03,66.63,00000,57.17,42.86,60.13
