PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
SYLVESTER,66.67,31.25,17.07,00000,16.67,33.33,00000,00000,00000,00000,00000,50000,00000,00000,00000,00000,59.70,59.90,00000,53.56,38.91,49.79
SCOOTERVILLE,00000,60000,44.44,00000,50000,00000,00000,00000,00000,00000,00000,00000,00000,33.33,00000,00000,67.07,67.87,00000,58.82,40.00,65.21
MINTON,00000,53.33,9.09,00000,00000,00000,00000,00000,00000,00000,66.67,50000,00000,00000,00000,00000,73.43,72.61,00000,73.33,25.00,69.70
BRIDGEBORO,00000,21.43,30.43,00000,57.14,40000,00000,00000,00000,00000,00000,25000,00000,10000,00000,00000,61.71,63.58,00000,78.33,49.21,59.60
COUNTY LINE,00000,20000,2.70,00000,00000,33.33,00000,00000,00000,00000,33.33,00000,00000,00000,00000,10000,48.98,57.01,00000,54.55,41.18,48.34
ISABELLA,00000,35000,37.50,00000,66.67,10000,00000,00000,00000,00000,50000,00000,00000,00000,50000,00000,70.51,68.89,00000,51.32,40.30,65.78
PINEY WOODS,00000,70000,8.33,00000,50000,00000,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,50.98,62.16,00000,68000,46.51,55.07
SYLVESTER EAST,10000,19.05,13.04,00000,20000,60000,00000,10000,10000,00000,10000,10000,00000,33.33,66.67,10000,64.30,67.41,00000,47.54,36.67,59.59
POULAN,00000,28.57,39.13,00000,10000,33.33,00000,00000,10000,00000,25000,50000,00000,00000,00000,00000,66.10,59.27,00000,63.38,33.33,58.96
SUMNER,00000,25000,19.23,00000,00000,50000,00000,00000,10000,00000,40000,00000,00000,00000,00000,00000,65.63,68.81,00000,58.44,41.38,62.42
SHINGLER,00000,28.57,41.18,00000,00000,10000,00000,00000,00000,00000,66.67,50000,00000,00000,00000,00000,73.06,78.87,00000,86.36,44.44,73.30
RED ROCK,00000,20000,6.25,00000,00000,10000,00000,10000,00000,00000,40000,00000,00000,50000,00000,00000,57.11,58.77,00000,54.24,53.95,53.81
DOLES,00000,40000,50000,00000,00000,00000,00000,00000,00000,00000,10000,00000,00000,10000,00000,00000,65000,63.01,00000,52.94,37.50,61.87
OAKFIELD,00000,33.33,11.11,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,50000,00000,00000,62.50,62.82,00000,70.59,68.97,61.82
88888,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000,00000
WARWICK,00000,33.33,30000,00000,00000,50000,00000,00000,00000,00000,10000,00000,00000,00000,00000,00000,62.40,65.93,00000,52.14,45.26,58.71
TOTAL,75.00,29.55,20.97,00000,35.14,55.88,00000,66.67,75.00,00000,45.24,34.48,00000,52.63,33.33,40.00,63.42,64.93,0.00,55.40,41.16,58.19
