,PRECINCT NAME,ASIAN-PACIFIC,BLACK,LATINO,NATIVE-AMERICAN,OTHER,WHITE,UNKNOWN,TOTAL
0,ABBEVILLE NORTH #2,0.0,54.59,0.0,0.0,100.0,62.1,26.67,57.35
1,PINEVIEW #2,0.0,58.92,42.86,0.0,50.0,70.43,27.78,63.71
2,PITTS #3,0.0,48.94,45.45,0.0,0.0,69.41,58.82,66.1
3,ROCHELLE SOUTH #4,66.67,51.0,16.67,0.0,0.0,70.68,34.78,67.51
4,ABBEVILLE SOUTH #5,50.0,51.56,0.0,0.0,33.33,66.75,31.58,62.15
5,88888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,99999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,TOTAL,25.0,53.84,25.0,0.0,44.44,68.57,35.87,63.99
