AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,0.00,63.46,0.00,0.00,66.67,46.43,25.00,55.06
25-29,0.00,61.36,0.00,0.00,0.00,40.91,25.00,51.39
30-34,0.00,67.50,40.00,0.00,100.0,66.67,0.00,63.77
35-39,0.00,57.63,0.00,0.00,0.00,67.65,50.00,60.82
40-44,0.00,73.91,0.00,0.00,0.00,72.00,25.00,70.67
45-49,0.00,71.15,0.00,0.00,0.00,72.41,100.0,72.41
50-54,0.00,78.33,0.00,0.00,0.00,88.57,75.00,81.82
55-59,0.00,82.67,0.00,0.00,0.00,90.38,50.00,85.27
60-64,0.00,80.60,0.00,0.00,0.00,91.30,50.00,83.76
65-OVER,100.0,86.14,0.00,0.00,100.0,79.70,76.92,82.65
TOTAL,100.0,75.90,22.22,0.00,57.14,76.69,56.52,75.02
