PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ELLIJAY SOUTH,1.00,86.00,112.0,0.00,4.00,4.00,0.00,3.00,1.00,0.00,58.00,48.00,0.00,2.00,6.00,0.00,1305.0,1186.0,0.00,3.00,6.00,2825.0
CARTECAY,0.00,33.00,53.00,0.00,5.00,3.00,0.00,0.00,0.00,0.00,9.00,6.00,0.00,2.00,0.00,1.00,698.0,657.0,0.00,0.00,3.00,1470.0
TAILS CREEK,0.00,55.00,76.00,0.00,10.00,5.00,0.00,2.00,4.00,0.00,14.00,20.00,0.00,3.00,2.00,1.00,738.0,676.0,0.00,4.00,5.00,1615.0
TOWN CREEK,0.00,37.00,44.00,0.00,2.00,3.00,0.00,0.00,1.00,0.00,18.00,7.00,1.00,0.00,1.00,1.00,537.0,474.0,0.00,1.00,2.00,1129.0
LEACHES,1.00,86.00,113.0,0.00,4.00,7.00,0.00,2.00,1.00,0.00,14.00,16.00,0.00,2.00,2.00,4.00,1225.0,1142.0,0.00,3.00,5.00,2627.0
CHERRY LOG,1.00,24.00,27.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,5.00,2.00,0.00,1.00,1.00,0.00,395.0,424.0,0.00,1.00,2.00,888.0
BOARDTOWN,1.00,37.00,35.00,0.00,3.00,2.00,0.00,0.00,0.00,0.00,4.00,5.00,0.00,3.00,1.00,3.00,624.0,598.0,0.00,0.00,0.00,1316.0
MOUNTAINTOWN,0.00,29.00,36.00,0.00,2.00,3.00,0.00,2.00,1.00,0.00,3.00,1.00,0.00,4.00,5.00,1.00,517.0,495.0,0.00,7.00,1.00,1107.0
EAST ELLIJAY,0.00,52.00,38.00,0.00,2.00,1.00,0.00,1.00,1.00,0.00,24.00,23.00,0.00,9.00,10.00,0.00,772.0,677.0,0.00,1.00,3.00,1614.0
ELLIJAY NORTH,0.00,61.00,56.00,0.00,1.00,1.00,0.00,2.00,0.00,0.00,25.00,31.00,0.00,0.00,1.00,0.00,822.0,670.0,0.00,3.00,3.00,1676.0
YUKON,0.00,26.00,40.00,0.00,1.00,3.00,0.00,1.00,0.00,0.00,10.00,12.00,0.00,0.00,1.00,1.00,520.0,526.0,0.00,0.00,3.00,1144.0
BIG CREEK,0.00,38.00,43.00,0.00,3.00,5.00,0.00,1.00,0.00,0.00,7.00,8.00,0.00,0.00,1.00,3.00,633.0,619.0,0.00,2.00,1.00,1364.0
ELLIJAY NORTHEAST,1.00,57.00,47.00,1.00,5.00,5.00,0.00,2.00,0.00,0.00,7.00,13.00,0.00,2.00,0.00,0.00,826.0,745.0,0.00,0.00,3.00,1714.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,1.00,0.00,0.00,0.00,2.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00
TOTAL,5.00,621.0,720.0,1.00,43.00,44.00,0.00,17.00,10.00,0.00,200.0,192.0,1.00,28.00,31.00,15.00,9613.0,8890.0,0.00,25.00,37.00,20493.0
