PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
COURTHOUSE ANNEX,29.63,54.89,44.44,60.00,48.15,69.02,34.43,63.33
TOTAL,29.63,54.85,44.44,60.00,48.15,68.98,34.43,63.29
