PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
BLAIRSVILLE,1.00,44.00,37.00,0.00,2.00,3.00,0.00,0.00,2.00,0.00,5.00,2.00,0.00,1.00,1.00,0.00,761.0,588.0,0.00,2.00,0.00,1449.0
COOSA,0.00,40.00,42.00,0.00,1.00,2.00,0.00,1.00,1.00,0.00,1.00,3.00,0.00,2.00,3.00,0.00,684.0,615.0,0.00,0.00,0.00,1395.0
CHOESTOE,2.00,24.00,23.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,5.00,1.00,0.00,4.00,0.00,0.00,422.0,392.0,0.00,2.00,1.00,879.0
JONES CREEK,0.00,38.00,39.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,607.0,551.0,0.00,0.00,0.00,1245.0
OWLTOWN,1.00,31.00,34.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,4.00,0.00,1.00,491.0,444.0,0.00,0.00,1.00,1015.0
IVY LOG,0.00,36.00,33.00,0.00,1.00,2.00,0.00,1.00,0.00,0.00,2.00,0.00,0.00,2.00,1.00,0.00,590.0,556.0,0.00,0.00,0.00,1224.0
SUCHES,0.00,12.00,12.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,175.0,173.0,0.00,0.00,0.00,375.0
TRACKROCK,0.00,19.00,16.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,1.00,0.00,2.00,366.0,329.0,0.00,0.00,0.00,739.0
DOOLEY,0.00,37.00,46.00,0.00,1.00,1.00,0.00,1.00,1.00,0.00,3.00,4.00,0.00,4.00,0.00,2.00,459.0,412.0,0.00,1.00,2.00,974.0
GUMLOG,0.00,26.00,42.00,0.00,2.00,0.00,0.00,1.00,0.00,0.00,3.00,2.00,0.00,1.00,1.00,1.00,606.0,584.0,0.00,0.00,0.00,1269.0
PAT COLWELL,1.00,45.00,31.00,0.00,3.00,3.00,0.00,1.00,0.00,0.00,8.00,3.00,0.00,3.00,1.00,0.00,664.0,584.0,0.00,0.00,1.00,1348.0
TOTAL,5.00,352.0,355.0,0.00,13.00,18.00,0.00,6.00,4.00,0.00,37.00,23.00,0.00,22.00,7.00,7.00,5825.0,5228.0,0.00,5.00,5.00,11912.0
