PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
VETERAN'S COMM CTR,57.09,60.93,66.67,59.20
99999,0.00,0.00,0.00,0.00
TOTAL,57.02,60.85,66.67,59.12
