PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
88888,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00
ANNEX,62.25,66.32,50.00,64.30
SOPERTON,53.91,62.74,100.0,59.01
TOTAL,57.86,64.03,75.00,61.24
