AGE GROUP,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
18-24,100.0,22.22,0.00,0.00,0.00,33.33,30.00,26.36
25-29,0.00,33.33,0.00,0.00,0.00,30.77,12.50,30.56
30-34,0.00,36.76,100.0,0.00,0.00,34.29,50.00,36.11
35-39,0.00,43.75,0.00,0.00,0.00,31.71,28.57,36.73
40-44,0.00,48.78,0.00,0.00,0.00,47.62,50.00,48.28
45-49,100.0,60.42,0.00,0.00,50.00,49.06,16.67,52.73
50-54,0.00,71.01,50.00,50.00,0.00,72.22,40.00,68.66
55-59,100.0,65.57,100.0,0.00,0.00,64.06,25.00,62.04
60-64,100.0,73.02,0.00,0.00,0.00,69.77,33.33,68.99
65-OVER,0.00,71.60,100.0,100.0,0.00,73.88,62.50,72.97
TOTAL,66.67,55.41,57.14,22.22,14.29,62.73,36.11,57.92
