AGE GROUP,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
18-24,50,24.69,22.15,0,30.19,38.24,0,66.67,9.09,66.67,52.19,35.47,0,45.1,9.52,46.67,36.62,37.11,0,37.39,12.75,36.36
25-29,33.33,27.79,20.94,0,40.54,22.22,0,0,66.67,0,41.54,25.46,0,23.81,22.73,50,36.43,33.82,0,30.19,22.58,32.81
30-34,0,38.16,29.07,0,29.41,33.33,0,50,40,100,49.18,34.39,0,18.75,38.46,0,42.21,41.71,0,52.81,29.23,40.77
35-39,100,39.17,37.85,0,51.85,33.33,0,50,0,0,44.91,42.17,0,46.67,33.33,0,52.75,50.36,0,50,31.76,48.03
40-44,0,48.07,37.21,0,26.32,41.18,0,33.33,100,0,44.73,42.62,0,33.33,25,0,57.62,56.35,0,46.67,42.47,52.74
45-49,50,45.28,46.81,0,61.11,57.89,0,50,0,0,53.33,42.34,0,42.86,68.75,100,62.16,62.75,0,62.86,44.58,58.78
50-54,0,39.51,42.42,0,50,75,0,100,0,0,40.26,45.85,0,45,45,50,64.21,69.18,0,57.65,43.48,61.07
55-59,0,49.71,46.2,0,50,50,0,0,0,0,48.31,48.04,0,50,50,66.67,68.52,71.59,0,64.37,54.05,65.99
60-64,0,50,53.24,0,62.5,36.36,0,50,0,0,46.59,40.52,0,36.36,57.14,33.33,73.84,74.51,0,74.31,67.07,70.06
65-OVER,0,47.57,49.65,100,80,77.78,0,20,66.67,0,37.21,46.89,0,44.12,61.54,50,71.59,75.16,0,78.74,75.32,70.79
TOTAL,40.0,38.38,34.61,100.0,43.46,45.25,0,46.88,30.77,55.56,47.13,37.89,0,39.82,41.08,48.28,60.02,61.03,0.0,57.62,44.19,54.87
