PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1B,0.00,5.00,12.00,0.00,1.00,2.00,0.00,0.00,1.00,0.00,2.00,0.00,0.00,1.00,1.00,0.00,382.0,333.0,0.00,25.00,17.00,782.0
1C,0.00,11.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,266.0,244.0,0.00,10.00,4.00,543.0
2,0.00,9.00,18.00,0.00,4.00,2.00,0.00,1.00,1.00,0.00,7.00,8.00,0.00,0.00,1.00,0.00,232.0,178.0,0.00,447.0,255.0,1163.0
3A1,0.00,7.00,10.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,2.00,0.00,0.00,0.00,0.00,260.0,252.0,0.00,4.00,2.00,539.0
3C,0.00,17.00,10.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,9.00,2.00,0.00,2.00,3.00,0.00,393.0,341.0,0.00,101.0,52.00,931.0
4B,0.00,5.00,7.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,1.00,0.00,0.00,302.0,268.0,0.00,2.00,0.00,588.0
4D,0.00,15.00,16.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,7.00,3.00,0.00,2.00,2.00,0.00,462.0,429.0,0.00,21.00,16.00,975.0
5A,0.00,12.00,6.00,0.00,3.00,0.00,0.00,0.00,0.00,0.00,4.00,2.00,0.00,2.00,0.00,0.00,316.0,246.0,0.00,27.00,19.00,637.0
5B,0.00,7.00,9.00,0.00,2.00,0.00,0.00,0.00,1.00,0.00,6.00,2.00,0.00,1.00,3.00,0.00,314.0,269.0,0.00,33.00,19.00,666.0
TOTAL,0.00,88.00,93.00,0.00,11.00,8.00,0.00,1.00,3.00,0.00,39.00,21.00,0.00,9.00,10.00,0.00,2927.0,2560.0,0.00,670.0,384.0,6824.0
