PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
1,0.00,24.00,28.00,0.00,0.00,1.000,0.00,0.00,0.00,0.00,1.000,1.000,0.00,0.00,0.00,0.00,371.0,338.0,0.00,87.00,56.00,907.0
2,2.000,28.00,28.00,0.00,1.000,1.000,0.00,0.00,1.000,0.00,3.000,2.000,0.00,3.000,0.00,0.00,504.0,485.0,0.00,19.00,10.00,1087.0
3,1.000,18.00,28.00,0.00,2.000,2.000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.000,0.00,0.00,391.0,344.0,0.00,35.00,20.00,842.0
4,0.00,27.00,25.00,0.00,0.00,1.000,0.00,1.000,1.000,0.00,2.000,2.000,0.00,0.00,0.00,0.00,413.0,375.0,0.00,58.00,37.00,942.0
5,0.00,46.00,37.00,0.00,5.000,0.00,0.00,1.000,3.000,0.00,3.000,1.000,0.00,5.000,0.00,1.000,761.0,712.0,0.00,45.00,38.00,1658.0
6,0.00,13.00,26.00,0.00,2.000,0.00,0.00,0.00,0.00,0.00,2.000,3.000,0.00,2.000,1.000,1.000,334.0,283.0,0.00,23.00,25.00,715.0
7,0.00,28.00,34.00,0.00,6.000,2.000,0.00,0.00,0.00,0.00,7.000,1.000,0.00,0.00,2.000,0.00,508.0,474.0,0.00,21.00,15.00,1098.0
8,0.00,30.00,39.00,0.00,5.000,2.000,0.00,0.00,0.00,0.00,1.000,3.000,0.00,3.000,1.000,1.000,531.0,484.0,0.00,125.0,85.00,1310.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,3.000,214.0,245.0,0.00,21.00,9.000,0.00,2.000,5.000,0.00,19.00,13.00,0.00,14.00,4.000,3.000,3813.0,3495.0,0.00,413.0,286.0,8559.0
