PRECINCT NAME,UNKNOWN,UNKNOWN FEMALE,UNKNOWN MALE,OTHER UNKNOWN,OTHER FEMALE,OTHER MALE,NATIVE-AM UNKNOWN,NATIVE-AM FEMALE,NATIVE-AM MALE,HISP-LT UNKNOWN,HISP-LT FEMALE,HISP-LT MALE,ASIA-PI UNKNOWN,ASIA-PI FEMALE,ASIA-PI MALE,WHITE UNKNOWN,WHITE FEMALE,WHITE MALE,BLACK UNKNOWN,BLACK FEMALE,BLACK MALE,TOTAL
ADAIRSVILLE,2.00,80.00,94.00,0.00,6.00,2.00,0.00,1.00,1.00,0.00,23.00,14.00,0.00,6.00,7.00,0.00,1506.0,1407.0,0.00,110.0,82.00,3341.0
ALLATOONA,1.00,84.00,100.0,0.00,10.00,7.00,0.00,2.00,1.00,0.00,24.00,24.00,0.00,8.00,4.00,3.00,782.0,768.0,0.00,77.00,50.00,1945.0
CARTERSVILLE EAST,2.00,143.0,113.0,0.00,15.00,6.00,0.00,0.00,1.00,0.00,47.00,47.00,1.00,7.00,11.00,1.00,1347.0,1101.0,0.00,348.0,159.0,3349.0
CARTERSVILLE WEST,2.00,184.0,153.0,0.00,13.00,6.00,0.00,2.00,1.00,0.00,39.00,32.00,0.00,4.00,7.00,2.00,1770.0,1590.0,1.00,361.0,204.0,4371.0
CASSVILLE,1.00,216.0,210.0,0.00,18.00,17.00,0.00,1.00,3.00,0.00,99.00,69.00,0.00,16.00,7.00,1.00,2251.0,2113.0,1.00,355.0,223.0,5601.0
CENTER,1.00,106.0,79.00,0.00,11.00,5.00,0.00,1.00,2.00,0.00,13.00,12.00,0.00,6.00,5.00,1.00,961.0,971.0,0.00,53.00,36.00,2263.0
EMERSON,2.00,49.00,61.00,0.00,5.00,2.00,0.00,0.00,0.00,0.00,14.00,11.00,0.00,3.00,1.00,0.00,699.0,684.0,0.00,36.00,23.00,1590.0
EUHARLEE,1.00,109.0,107.0,0.00,9.00,10.00,0.00,0.00,2.00,0.00,21.00,14.00,0.00,4.00,1.00,1.00,1104.0,1128.0,0.00,151.0,107.0,2769.0
FOLSOM,0.00,16.00,23.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,2.00,3.00,0.00,2.00,0.00,1.00,380.0,356.0,0.00,1.00,1.00,787.0
KINGSTON,0.00,45.00,47.00,0.00,2.00,4.00,0.00,0.00,0.00,0.00,3.00,6.00,0.00,2.00,0.00,0.00,610.0,607.0,0.00,52.00,32.00,1410.0
MISSION ROAD,1.00,67.00,60.00,0.00,9.00,0.00,0.00,0.00,3.00,0.00,19.00,11.00,0.00,0.00,2.00,3.00,920.0,834.0,0.00,147.0,92.00,2168.0
PINE LOG,0.00,31.00,34.00,0.00,0.00,3.00,0.00,1.00,1.00,0.00,2.00,7.00,0.00,1.00,0.00,1.00,580.0,548.0,0.00,6.00,6.00,1221.0
TAYLORSVILLE,0.00,43.00,45.00,0.00,3.00,3.00,0.00,0.00,1.00,0.00,7.00,8.00,0.00,4.00,1.00,1.00,737.0,701.0,0.00,7.00,8.00,1569.0
WHITE,0.00,45.00,47.00,0.00,2.00,5.00,0.00,2.00,1.00,0.00,2.00,6.00,0.00,3.00,0.00,2.00,664.0,679.0,0.00,14.00,14.00,1486.0
ZENA DRIVE,0.00,124.0,112.0,0.00,14.00,9.00,0.00,3.00,1.00,0.00,37.00,38.00,0.00,8.00,10.00,0.00,1013.0,827.0,0.00,326.0,172.0,2694.0
WOODLAND,0.00,42.00,40.00,0.00,1.00,2.00,0.00,0.00,0.00,0.00,15.00,8.00,0.00,0.00,1.00,0.00,382.0,330.0,0.00,39.00,18.00,878.0
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,13.00,1384.0,1325.0,0.00,118.0,83.00,0.00,13.00,18.00,0.00,367.0,310.0,1.00,74.00,57.00,17.00,15706.0,14644.0,2.00,2083.0,1227.0,37442.0
