PRECINCT NAME,MALE,FEMALE,UNKNOWN,TOTAL
339,55.82,54.6,0.0,55.21
807,58.3,65.81,0.0,62.42
808,63.06,71.1,0.0,67.07
88888,0.0,0.0,0.0,0.0
948,72.25,61.21,100.0,66.5
955,50.89,51.17,0.0,51.04
99999,0.0,0.0,0.0,0.0
TOTAL,57.98,61.31,50.0,59.75
