PRECINCT NAME,ASIA-PI,BLACK,HISP-LT,NATIVE-AM,OTHER,WHITE,UNKNOWN,TOTAL
01 BIG CREEK,58.87,65.45,57.86,68.75,60.99,62.88,58.17,61.45
02 BRANDYWINE,57.17,62.77,51.95,57.89,49.41,57.78,52.44,56.51
03 BROWNS BRIDGE,39.47,47.00,49.19,30.00,40.48,62.99,55.60,60.30
04 CHESTATEE,33.33,39.29,44.44,40.00,45.45,62.23,53.71,59.48
05 COAL MOUNTAIN,41.30,56.50,51.75,18.18,56.52,63.15,54.93,60.22
06 CROSSROADS,60.00,55.71,44.57,36.36,64.58,62.18,50.50,58.74
07 CUMMING,50.82,32.61,38.51,40.00,41.86,57.04,48.74,52.87
08 MASHBURN,43.22,56.91,41.36,71.43,61.33,66.06,63.41,64.49
10 MIDWAY,57.07,70.31,52.26,53.12,55.14,64.11,59.42,62.60
15 HEARDSVILLE,55.41,56.45,44.34,53.33,65.71,63.45,56.89,61.36
16 OTWELL,52.83,58.96,45.19,35.00,50.72,62.68,54.45,59.69
19 OLD ATLANTA,51.83,68.67,55.37,61.54,57.85,65.09,58.86,60.98
21 SOUTH FORSYTH,57.75,66.67,57.19,52.63,60.56,65.20,58.72,62.81
25 WINDERMERE,58.95,70.23,51.04,47.06,65.15,65.72,61.07,63.40
27 CONCORD,44.83,66.85,58.11,50.00,46.58,65.13,55.22,62.60
29 POLO,52.37,64.38,53.73,56.52,50.00,63.78,56.56,60.95
88888,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
TOTAL,55.65,63.19,50.89,49.39,55.32,63.54,56.73,61.12
